, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0369,0.0362,0.0362,0.0361,0.0370,0.0419,0.0366,0.0388,0.0382,0.0465,0.0374,0.0427,OD600:600
B,0.0377,0.0810,0.0792,0.0767,0.0410,0.0405,0.0410,0.0544,0.0541,0.0559,0.0384,0.0447,OD600:600
C,0.0397,0.0646,0.0602,0.0583,0.0404,0.0410,0.0429,0.0491,0.0478,0.0481,0.0377,0.0384,OD600:600
D,0.0377,0.0633,0.0536,0.0558,0.0412,0.0411,0.0410,0.0493,0.0489,0.0477,0.0409,0.0383,OD600:600
E,0.0398,0.0557,0.0622,0.0530,0.0395,0.0401,0.0410,0.0512,0.0524,0.0505,0.0390,0.0379,OD600:600
F,0.0373,0.0554,0.0560,0.0564,0.0415,0.0401,0.0406,0.0505,0.0488,0.0478,0.0449,0.0383,OD600:600
G,0.0385,0.0544,0.0635,0.0564,0.0407,0.0399,0.0418,0.0491,0.0578,0.0508,0.0389,0.0368,OD600:600
H,0.0365,0.0383,0.0386,0.0382,0.0359,0.0378,0.0364,0.0367,0.0368,0.0384,0.0378,0.0382,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2000,5000,0000,0000,0000,8000,0000,7000,2000,6000,0000,479,520
B,0000,1920,1610,1500,2300,1300,0000,6500,5600,5400,2000,1700,479,520
C,9000,9300,1080,7600,0000,3000,2400,3200,2700,2800,1000,5000,479,520
D,7000,9000,6900,4700,2000,1000,0000,3900,4200,3700,9000,0000,479,520
E,0000,7000,5400,3600,0000,1700,4000,3700,4100,2800,6000,0000,479,520
F,0000,6900,7300,8300,0000,0000,4000,3300,3300,3000,0000,0000,479,520
G,5000,8500,7100,7100,9000,1000,0000,3600,4200,3200,1600,1800,479,520
H,2400,0000,9000,0000,2000,0000,2300,2200,5000,1300,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1400,0000,3100,1400,0000,1500,1200,5000,3200,3600,2900,579,616
B,5500,1400,1800,1400,4300,1900,6100,2800,5500,8000,1400,9000,579,616
C,0000,0000,2600,5000,1010,9600,7700,4400,7100,4700,1700,2000,579,616
D,0000,1000,2100,1000,9500,6700,9600,5100,7200,8400,2600,0000,579,616
E,1800,0000,4900,2700,1340,9500,8000,8000,6500,2600,2400,6000,579,616
F,1800,0000,0000,1600,1100,5600,8000,7000,4300,6100,0000,7000,579,616
G,1800,3300,8000,0000,8700,1150,1040,6200,8500,6500,0000,6000,579,616
H,1000,0000,0000,1100,0000,1800,1200,1300,1500,1100,0000,0000,579,616
