, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0406,0.0356,0.0373,0.0363,0.0367,0.0401,0.0367,0.0383,0.0381,0.0467,0.0376,0.0381,OD600:600
B,0.0387,0.9180,0.9122,0.9106,0.1467,0.1472,0.1425,0.7835,0.7911,0.7809,0.0414,0.0638,OD600:600
C,0.0480,0.7097,0.7034,0.7016,0.1019,0.1031,0.1035,0.5934,0.6033,0.5878,0.0392,0.0387,OD600:600
D,0.0386,0.4429,0.4262,0.4323,0.0666,0.0675,0.0677,0.3398,0.3375,0.3044,0.0376,0.0380,OD600:600
E,0.0391,0.2418,0.2388,0.2309,0.0541,0.0555,0.0572,0.1618,0.1470,0.1512,0.0385,0.0378,OD600:600
F,0.0370,0.1221,0.1139,0.1201,0.0547,0.0530,0.0545,0.0768,0.0790,0.0842,0.0548,0.0390,OD600:600
G,0.0385,0.0571,0.0699,0.0573,0.0448,0.0440,0.0444,0.0532,0.0522,0.0543,0.0392,0.0372,OD600:600
H,0.0367,0.0467,0.0385,0.0379,0.0362,0.0380,0.0358,0.0364,0.0371,0.0379,0.0382,0.0381,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,9000,0000,1800,2000,6000,2000,0000,2000,0000,0000,0000,479,520
B,0000,1808,1778,1851,0000,1000,3000,1572,1597,1610,1200,5000,479,520
C,0000,1288,1296,1288,3000,2000,1600,1126,1104,1117,0000,1700,479,520
D,0000,7650,7470,7190,1000,0000,9000,5550,5630,5250,0000,0000,479,520
E,2000,3700,3860,3610,0000,1600,0000,2430,2220,2220,3000,9000,479,520
F,3000,1760,1620,1570,5000,0000,1400,1050,1200,1100,8000,2000,479,520
G,6000,5500,4600,4900,7000,1300,2100,8000,5100,3900,0000,4000,479,520
H,1700,9000,0000,0000,0000,1000,1600,0000,0000,9000,1000,7000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1200,0000,0000,2100,3600,0000,1400,2100,8000,1300,0000,579,616
B,7000,3600,3600,8000,2902,2828,2424,1437,1255,1285,1100,1100,579,616
C,9000,4200,3500,2000,1965,1597,1652,9660,9380,9550,2500,1200,579,616
D,9000,2100,3400,4000,7610,9190,7950,4520,5170,5640,1800,1200,579,616
E,2000,1200,0000,1600,5620,6090,6470,2000,2570,2370,0000,6000,579,616
F,4100,1200,2900,0000,5650,4720,5470,1460,1680,1590,1700,4000,579,616
G,8000,0000,0000,2000,3150,4540,3390,1570,1680,6400,0000,2200,579,616
H,3200,1900,0000,1400,4300,2100,2100,7000,2100,5000,7000,1600,579,616
