, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0841,0.0843,0.0825,0.0823,0.0805,0.0878,0.0837,0.0824,0.0853,0.0889,0.0860,0.0840,OD600:600
B,0.0974,1.0215,0.9753,0.9705,0.6976,0.6999,0.6904,1.0056,0.9931,1.0246,0.1061,0.0963,OD600:600
C,0.1045,0.8286,0.7875,0.7666,0.5435,0.5282,0.5160,0.7995,0.7925,0.8074,0.1036,0.0901,OD600:600
D,0.0933,0.5692,0.5552,0.5596,0.2837,0.2877,0.2810,0.5583,0.5636,0.5476,0.1009,0.0926,OD600:600
E,0.1042,0.3358,0.3519,0.3555,0.1657,0.1699,0.1689,0.3698,0.3445,0.3300,0.1006,0.0892,OD600:600
F,0.0984,0.2496,0.1825,0.2143,0.1280,0.1245,0.1324,0.1921,0.2196,0.2142,0.1081,0.0932,OD600:600
G,0.0986,0.1329,0.1414,0.1259,0.1153,0.1138,0.1128,0.1222,0.1217,0.1187,0.1030,0.0875,OD600:600
H,0.0826,0.1157,0.0933,0.0949,0.0959,0.0979,0.0989,0.0897,0.0858,0.0845,0.0819,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,7000,0000,3000,0000,1900,0000,0000,6000,4000,0000,1300,479,520
B,3000,1569,1505,1516,0000,0000,1400,1210,1282,1260,0000,1000,479,520
C,2000,1208,1141,1102,7000,1400,1800,9340,9540,9840,9000,0000,479,520
D,0000,8110,7130,6660,9000,0000,0000,6160,6450,5860,1100,0000,479,520
E,0000,4390,4240,3840,1500,1900,2000,2770,2420,2450,1000,2000,479,520
F,0000,2660,1800,1730,3100,1300,0000,1070,1650,1630,0000,0000,479,520
G,0000,1000,6100,5500,8000,1500,4000,5600,5400,3300,1800,1100,479,520
H,1900,6000,1600,1200,1900,5000,2000,1100,5000,0000,6000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1800,3600,1900,1100,2100,1200,9000,1300,0000,0000,2700,579,616
B,0000,7600,1060,1000,17173,17139,16759,3238,3404,3425,2000,1600,579,616
C,2300,9200,5800,1020,12603,11474,12714,2154,2267,2210,8000,0000,579,616
D,4000,8100,2600,2100,5982,6305,6129,9250,1076,9410,1600,1100,579,616
E,1300,2700,1200,2200,2646,2343,2075,4370,3870,2970,4000,1900,579,616
F,0000,1100,3000,6000,1139,1104,1197,2500,2730,2560,1200,7000,579,616
G,2300,1000,0000,2500,6180,6680,5880,1160,2080,1190,2100,2000,579,616
H,9000,1000,1800,1300,1700,1400,3600,3300,3200,2200,2300,1100,579,616
