, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0861,0.0821,0.0838,0.0865,0.0829,0.0923,0.0853,0.0847,0.0851,0.0893,0.0887,0.1008,OD600:600
B,0.0981,1.0223,1.0083,1.0097,0.6229,0.6284,0.6184,0.9775,0.9750,0.9673,0.1070,0.1202,OD600:600
C,0.1027,0.8178,0.8049,0.7970,0.4489,0.4516,0.4472,0.7684,0.7603,0.7596,0.1001,0.0929,OD600:600
D,0.0952,0.5501,0.5346,0.5423,0.2676,0.2669,0.2652,0.4875,0.4921,0.4671,0.1006,0.0956,OD600:600
E,0.1005,0.3513,0.3406,0.3365,0.1631,0.1625,0.1607,0.2878,0.2585,0.2584,0.1023,0.0924,OD600:600
F,0.1000,0.2091,0.1864,0.1786,0.1229,0.1226,0.1266,0.1635,0.1685,0.1690,0.1033,0.0953,OD600:600
G,0.0989,0.1276,0.1413,0.1248,0.1132,0.1123,0.1101,0.1198,0.1191,0.1173,0.1039,0.0936,OD600:600
H,0.0815,0.1165,0.0899,0.0944,0.0977,0.0999,0.1019,0.0901,0.0877,0.0852,0.0820,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,0000,0000,2000,1000,6000,2000,0000,0000,0000,4000,479,520
B,0000,1266,1226,1215,1500,4000,1800,9610,1016,9980,5000,4000,479,520
C,0000,9710,9770,9370,3400,4000,7000,7760,7720,7410,2000,0000,479,520
D,1400,6140,5950,6140,0000,1400,2200,4630,4490,4000,4000,5000,479,520
E,7000,3690,3440,3370,0000,0000,0000,2030,1750,1880,7000,3000,479,520
F,0000,1470,1430,1210,8000,0000,1400,9400,8600,9000,0000,0000,479,520
G,0000,1600,4500,3900,0000,3000,5000,4000,3300,3500,1300,8000,479,520
H,1200,0000,3000,0000,0000,0000,0000,0000,0000,0000,1000,8000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,2000,1200,0000,2300,9000,8000,3800,2100,2900,1400,1300,579,616
B,3000,5800,1900,4000,9607,9756,9963,1635,1767,2004,3600,4700,579,616
C,0000,1000,2100,1000,7162,6729,7438,9890,1073,1074,1100,3300,579,616
D,3000,1800,5000,1600,3998,4027,3695,5700,7260,5880,1100,2000,579,616
E,2000,3900,3300,1700,1816,1643,1752,2790,2820,2900,7000,1100,579,616
F,3000,5000,1000,2200,7150,7650,7290,1420,1570,1550,0000,1300,579,616
G,0000,0000,1800,1300,3760,4440,4540,7500,8300,1630,2100,2900,579,616
H,0000,2000,2000,1000,2800,1600,8000,4300,1000,3800,1400,1200,579,616
