, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0866,0.0821,0.0820,0.0829,0.0811,0.0875,0.0853,0.0838,0.0856,0.0890,0.0861,0.0836,OD600:600
B,0.0923,1.0338,0.9890,0.9837,0.6903,0.6955,0.6861,1.0159,1.0018,1.0312,0.1085,0.1119,OD600:600
C,0.1013,0.8402,0.8116,0.7979,0.5564,0.5451,0.5273,0.8294,0.8173,0.8295,0.1031,0.0914,OD600:600
D,0.0908,0.5770,0.5825,0.5908,0.3014,0.3024,0.2893,0.5809,0.5862,0.5588,0.1051,0.0943,OD600:600
E,0.0954,0.3518,0.3799,0.3814,0.1813,0.1832,0.1809,0.3755,0.3520,0.3381,0.1194,0.0916,OD600:600
F,0.0944,0.2544,0.2024,0.2318,0.1449,0.1415,0.1512,0.2106,0.2405,0.2358,0.1170,0.0940,OD600:600
G,0.0942,0.1299,0.1411,0.1255,0.1152,0.1148,0.1129,0.1225,0.1210,0.1183,0.1031,0.0884,OD600:600
H,0.0825,0.1086,0.0928,0.0924,0.0963,0.0985,0.0988,0.0887,0.0856,0.0853,0.0821,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,0000,9000,2300,5000,0000,0000,0000,3000,0000,0000,9000,479,520
B,0000,1559,1571,1554,0000,2300,1400,1266,1302,1290,3000,4000,479,520
C,0000,1261,1179,1116,4000,0000,1700,8700,9190,9310,1000,2000,479,520
D,7000,8350,7230,6760,8000,0000,1100,5700,5970,5280,3000,0000,479,520
E,1000,4310,4440,3860,0000,1200,2000,2650,2340,2090,0000,6000,479,520
F,1200,2650,1220,1640,1500,7000,4000,1120,1550,1460,0000,2000,479,520
G,2000,6400,7000,4900,2000,8000,1200,5500,5400,6200,1900,2100,479,520
H,0000,0000,0000,0000,2000,0000,4000,0000,1000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1200,0000,0000,1700,7000,1200,1300,1000,1100,1800,2500,579,616
B,1600,8400,6200,1240,17140,16872,16966,3073,3251,3098,5000,2500,579,616
C,0000,7900,8100,1300,11778,11238,10993,1893,1925,1940,0000,2100,579,616
D,2000,0000,2000,5100,5718,5765,5906,8880,9520,9520,2000,1400,579,616
E,2300,5300,2700,2900,2155,2187,2140,4000,2630,3340,0000,1000,579,616
F,2400,4500,1100,1600,1078,1078,1225,2530,2360,1770,7000,5000,579,616
G,2600,0000,1300,4000,4860,6550,5620,1450,1740,1420,2400,0000,579,616
H,2600,3600,2900,0000,2100,1900,1100,2300,2600,4000,0000,9000,579,616
