, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0407,0.0379,0.0373,0.0376,0.0380,0.0372,0.0374,0.0384,0.0425,0.0453,0.0363,0.0391,OD600:600
B,0.0370,0.6588,0.6777,0.7194,0.5238,0.6206,0.5284,0.5628,0.5829,0.5986,0.0385,0.0374,OD600:600
C,0.0393,0.5462,0.5653,0.5912,0.3647,0.3640,0.3615,0.4587,0.4438,0.4511,0.0384,0.0381,OD600:600
D,0.0367,0.3103,0.3295,0.3426,0.1851,0.1854,0.1854,0.2567,0.2749,0.2587,0.0510,0.0380,OD600:600
E,0.0386,0.1172,0.1181,0.1202,0.0893,0.0894,0.0878,0.1250,0.1780,0.1414,0.0361,0.0382,OD600:600
F,0.0443,0.0863,0.0962,0.0854,0.0595,0.0715,0.0587,0.1034,0.1062,0.1159,0.0447,0.0389,OD600:600
G,0.0395,0.0641,0.0702,0.0560,0.0452,0.0449,0.0475,0.0515,0.0511,0.0627,0.0372,0.0361,OD600:600
H,0.0373,0.0765,0.0391,0.0411,0.0368,0.0375,0.0377,0.0518,0.0373,0.0480,0.0374,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1600,3600,1500,0000,0000,0000,3000,0000,0000,3000,1000,479,520
B,0000,1117,1190,1220,1000,1100,1000,8040,7700,7360,0000,0000,479,520
C,9000,7950,8960,9230,0000,0000,0000,5370,5660,5500,2000,1700,479,520
D,4000,4640,4790,4850,1000,0000,8000,2620,2960,2800,1000,0000,479,520
E,1100,1660,1660,1600,3000,1300,3700,1080,1750,1370,1300,1100,479,520
F,0000,1220,1320,1140,0000,0000,0000,6400,6400,7100,5000,0000,479,520
G,7000,4400,7600,5500,1500,0000,2000,1900,3500,3200,4000,4000,479,520
H,0000,0000,0000,0000,1900,1300,5000,9000,0000,1000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,0000,0000,0000,3200,3900,0000,2200,1700,0000,2100,0000,579,616
B,0000,2700,4700,9000,12558,13103,12361,5298,5047,5303,3500,1000,579,616
C,1800,1700,2200,1800,9127,8644,9169,3461,3265,3229,7000,5600,579,616
D,2300,1000,1700,4200,4736,4743,4524,1720,1665,1769,1500,0000,579,616
E,1800,0000,2600,1600,1856,2060,2018,6480,5220,5390,0000,4000,579,616
F,4000,4200,0000,2800,9730,9430,8330,3340,3400,4160,0000,1300,579,616
G,9000,0000,2000,2000,3490,4580,5110,2380,2330,2300,3000,9000,579,616
H,8000,3600,1800,1900,2200,2500,3600,3100,4000,2800,6000,0000,579,616
