, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0867,0.0793,0.0812,0.0818,0.0804,0.0849,0.0821,0.0807,0.0835,0.0888,0.0833,0.0827,OD600:600
B,0.0890,0.9952,0.9665,0.9622,0.6789,0.6871,0.6790,0.9863,0.9752,0.9923,0.1018,0.0838,OD600:600
C,0.0937,0.8077,0.7810,0.7668,0.5101,0.5121,0.4985,0.7875,0.7775,0.7852,0.1012,0.0829,OD600:600
D,0.0869,0.5613,0.5507,0.5561,0.2893,0.2900,0.2840,0.5450,0.5503,0.5283,0.0977,0.0873,OD600:600
E,0.0891,0.3573,0.3542,0.3541,0.1698,0.1718,0.1706,0.3477,0.3306,0.3223,0.0994,0.0814,OD600:600
F,0.0892,0.2504,0.2428,0.2075,0.1262,0.1260,0.1334,0.1989,0.2077,0.2048,0.0962,0.0854,OD600:600
G,0.0903,0.1217,0.1376,0.1200,0.1088,0.1095,0.1073,0.1169,0.1168,0.1122,0.0971,0.0843,OD600:600
H,0.0814,0.1015,0.0884,0.0831,0.0938,0.0936,0.0952,0.0838,0.0847,0.0838,0.0813,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2800,3000,3000,0000,0000,2000,0000,0000,1200,5000,1100,0000,479,520
B,0000,1312,1293,1347,1000,1200,1300,1118,1103,1111,0000,0000,479,520
C,0000,1042,1049,1047,1200,5000,2100,8550,8470,8540,0000,5000,479,520
D,0000,6840,6400,6330,0000,0000,1200,5490,5580,4920,5000,0000,479,520
E,4000,3750,3700,3720,0000,1200,0000,2540,2410,2190,6000,1300,479,520
F,2100,2160,1460,1670,0000,0000,3000,9800,1360,1180,4000,2000,479,520
G,0000,1400,4800,1300,1400,0000,4000,2800,2900,3100,9000,9000,479,520
H,0000,4300,0000,9000,0000,0000,1500,7000,6000,1300,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1000,1000,1400,8000,1600,1700,2000,2500,1100,1000,579,616
B,2100,2100,3300,7600,16780,15870,15951,2494,3161,2908,0000,1500,579,616
C,1500,4200,1300,5400,11878,10749,11308,1695,1725,1725,3100,2400,579,616
D,4000,1600,1300,2900,5514,5651,5799,8220,8330,7460,0000,0000,579,616
E,3200,2800,1200,1600,2193,2204,2063,3990,3770,4100,1300,5000,579,616
F,0000,4300,1600,1200,9790,1034,8920,1760,2140,1980,1300,2000,579,616
G,1500,8000,6000,2900,4690,4630,4630,1070,1460,1030,2700,2100,579,616
H,2800,0000,1400,0000,4100,1300,3100,1400,0000,0000,2500,0000,579,616
