, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1026,0.1243,0.0879,0.0932,0.0903,0.0955,0.0982,0.1010,0.1011,0.1113,0.0976,0.0824,OD600:600
B,0.0887,0.9718,1.2134,1.2919,1.1092,1.1066,1.0919,1.2794,1.2374,1.2311,0.1071,0.1008,OD600:600
C,0.1223,0.9090,0.9255,0.9899,0.8113,0.8009,0.8053,0.9812,0.9727,0.9940,0.1044,0.1002,OD600:600
D,0.0964,0.4362,0.4339,0.6645,0.5533,0.5531,0.5967,0.7313,0.7565,0.6460,0.1054,0.1019,OD600:600
E,0.0903,0.2758,0.2758,0.2883,0.4099,0.4512,0.4578,0.4850,0.4853,0.4951,0.2719,0.1012,OD600:600
F,0.0971,0.2117,0.2210,0.3285,0.3338,0.3893,0.3921,0.4337,0.4173,0.4355,0.3336,0.1039,OD600:600
G,0.1030,0.1476,0.1409,0.1462,0.1337,0.1337,0.1351,0.1563,0.1381,0.1397,0.1063,0.1034,OD600:600
H,0.0825,0.1366,0.1350,0.1006,0.1031,0.1013,0.1068,0.1031,0.1023,0.1009,0.0949,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1180,0000,0000,0000,0000,0000,0000,0000,0000,0000,0000,479,520
B,0000,1962,2163,2288,1000,1100,0000,1634,1693,1660,0000,2000,479,520
C,2000,1475,1474,1555,0000,1200,0000,1164,1163,1166,2300,6000,479,520
D,1800,7610,7160,8420,0000,0000,0000,2910,4310,4930,6000,0000,479,520
E,1300,3780,3670,3290,1400,1000,1300,9800,9900,1000,0000,0000,479,520
F,0000,2750,2470,2100,1000,1200,0000,7900,6100,3400,0000,0000,479,520
G,4000,1100,7500,8400,1700,6000,1200,4000,6900,6700,7000,0000,479,520
H,0000,1070,9400,1500,4100,0000,1000,6000,0000,0000,6000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2900,2800,5000,2300,1300,1900,7000,1700,1800,1600,0000,1700,579,616
B,0000,5100,4000,6000,27844,26572,28033,7985,7792,8116,3000,2400,579,616
C,2200,6100,9600,9500,20374,18567,18682,6279,6551,6139,1100,0000,579,616
D,0000,4600,2400,4300,6292,4484,4184,1502,2071,2470,2000,8000,579,616
E,2000,1000,2300,7000,2816,2064,1902,5550,4280,5060,6000,2800,579,616
F,1600,1900,1800,3100,1953,1339,1129,2950,3290,2700,2900,4000,579,616
G,1400,3500,3000,0000,8550,7900,6640,1610,1960,2510,1600,2200,579,616
H,8000,2200,8000,5000,4500,1400,7000,6000,2600,2600,2900,1400,579,616
