, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0860,0.0835,0.0819,0.0845,0.0810,0.0884,0.0871,0.0818,0.0838,0.0889,0.0855,0.0820,OD600:600
B,0.0998,1.0059,0.9778,0.9745,0.6957,0.7000,0.6918,1.0013,0.9910,1.0136,0.1079,0.1180,OD600:600
C,0.1046,0.8215,0.7904,0.7703,0.5239,0.5207,0.5101,0.7976,0.7906,0.8003,0.1005,0.0902,OD600:600
D,0.0972,0.5716,0.5524,0.5560,0.2881,0.2895,0.2843,0.5527,0.5568,0.5353,0.1010,0.0931,OD600:600
E,0.1011,0.3602,0.3605,0.3549,0.1649,0.1673,0.1671,0.3625,0.3454,0.3189,0.1022,0.0891,OD600:600
F,0.0997,0.2554,0.2105,0.1819,0.1240,0.1234,0.1293,0.1913,0.2079,0.2116,0.0990,0.0936,OD600:600
G,0.1009,0.1287,0.1426,0.1249,0.1136,0.1123,0.1116,0.1211,0.1192,0.1174,0.1035,0.0886,OD600:600
H,0.0812,0.1196,0.0944,0.0983,0.1006,0.1009,0.1016,0.0917,0.0887,0.0856,0.0832,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,3000,8000,2100,1000,0000,0000,1000,0000,0000,1000,0000,479,520
B,0000,1659,1530,1574,3000,7000,1100,1305,1330,1359,3000,0000,479,520
C,0000,1280,1238,1165,1200,4000,9000,9260,9250,9880,3000,0000,479,520
D,0000,9040,8210,7140,1000,0000,1000,6020,6000,5730,1200,6000,479,520
E,1300,5090,4690,4210,1000,4000,0000,2760,2470,2470,1900,0000,479,520
F,1200,2510,1890,1860,3000,9000,0000,1710,1820,1750,0000,1000,479,520
G,0000,4500,8300,4600,1300,0000,1500,4400,4700,3600,1000,0000,479,520
H,0000,0000,2000,1000,3000,0000,1800,0000,0000,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,3000,0000,3000,2600,1300,1500,1900,1200,4000,4000,7000,579,616
B,2000,1240,7100,3000,16329,15815,16448,2983,3039,2824,1600,0000,579,616
C,3300,2800,2500,3000,12015,11726,11314,1840,1894,1816,0000,1300,579,616
D,1800,3000,4000,2000,5586,5875,5887,8530,1039,7400,1700,0000,579,616
E,7000,1300,0000,3500,2134,2213,2066,4300,3920,2950,1800,0000,579,616
F,6000,1700,2900,1700,9410,9750,9880,2300,1680,1960,2300,3500,579,616
G,1900,4000,3000,3100,5090,4580,4440,1150,9300,1200,1700,1900,579,616
H,4300,0000,0000,2000,1700,2600,2100,8000,1200,0000,3500,2300,579,616
