, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0851,0.0845,0.0830,0.0887,0.0808,0.0894,0.0851,0.0818,0.0839,0.0881,0.0867,0.0947,OD600:600
B,0.0983,1.0140,1.0013,1.0003,0.6162,0.6235,0.6188,0.9752,0.9724,0.9704,0.1031,0.1081,OD600:600
C,0.1013,0.8110,0.7977,0.7895,0.4517,0.4517,0.4472,0.7682,0.7589,0.7605,0.1048,0.0911,OD600:600
D,0.0955,0.5471,0.5313,0.5415,0.2670,0.2672,0.2652,0.4917,0.4973,0.4747,0.0999,0.0938,OD600:600
E,0.1013,0.3504,0.3426,0.3358,0.1628,0.1626,0.1602,0.2906,0.2653,0.2642,0.0991,0.0882,OD600:600
F,0.1012,0.2199,0.1879,0.1734,0.1227,0.1220,0.1246,0.1660,0.1739,0.1775,0.1093,0.0913,OD600:600
G,0.1009,0.1279,0.1416,0.1250,0.1135,0.1112,0.1094,0.1183,0.1180,0.1156,0.1025,0.0883,OD600:600
H,0.0828,0.1168,0.0910,0.0958,0.0982,0.1000,0.1012,0.0866,0.0858,0.0846,0.0818,0.0836,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,0000,0000,0000,1000,8000,7000,0000,0000,0000,0000,9000,479,520
B,3200,1181,1172,1221,7000,1600,0000,1003,1030,1020,9000,2000,479,520
C,0000,9590,9500,9690,0000,0000,1800,7660,7680,7960,3000,1200,479,520
D,7000,6180,6120,6220,0000,1000,7000,4730,4820,4360,0000,4000,479,520
E,5000,3810,3280,3360,2000,6000,2200,2030,2020,1980,3000,0000,479,520
F,0000,1590,1200,1170,0000,0000,3000,8100,1010,9500,3000,0000,479,520
G,7000,3100,6700,4500,0000,0000,8000,3300,4600,3400,1000,5000,479,520
H,2100,0000,0000,1100,2400,6000,0000,2000,0000,1000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3600,4500,2000,1600,0000,0000,2100,0000,0000,6000,2300,0000,579,616
B,1600,3600,5400,5000,10967,10609,11002,1779,1842,1733,1400,1000,579,616
C,3100,4500,7000,2200,8223,7755,8198,1170,1161,1147,1100,2100,579,616
D,1700,7000,1700,0000,4606,4279,4161,6360,6540,6210,4000,1500,579,616
E,3000,2000,2800,2900,1771,1765,2004,2570,2250,2550,9000,4000,579,616
F,0000,1200,3200,9000,9080,8370,9170,1400,2320,1320,1600,1300,579,616
G,1100,0000,1500,8000,3950,5810,3370,1450,7600,1590,1700,1400,579,616
H,1700,2200,2000,1000,1800,1800,5000,2600,3800,3000,2200,1100,579,616
