, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0868,0.0976,0.0941,0.1016,0.0988,0.1013,0.1010,0.1004,0.1048,0.0872,0.0975,0.0852,OD600:600
B,0.1013,0.6096,0.7783,0.8116,0.6562,0.6859,0.6613,0.7493,0.7342,0.7176,0.1111,0.1045,OD600:600
C,0.1012,0.5875,0.6757,0.9211,0.6763,0.7045,0.6403,0.8430,0.8546,0.8483,0.3256,0.1048,OD600:600
D,0.1000,0.3564,0.5914,0.6610,0.4909,0.4764,0.4980,0.5696,0.6148,0.6089,0.3338,0.1084,OD600:600
E,0.1014,0.1921,0.4099,0.4257,0.3863,0.3743,0.3725,0.3999,0.4186,0.4159,0.3313,0.1135,OD600:600
F,0.1052,0.1681,0.3994,0.3642,0.3522,0.3530,0.3308,0.3678,0.4160,0.3949,0.3536,0.3460,OD600:600
G,0.1062,0.1535,0.3620,0.3462,0.3496,0.3405,0.3579,0.3812,0.3280,0.3515,0.3357,0.3248,OD600:600
H,0.0923,0.2391,0.1459,0.1142,0.1088,0.1102,0.1168,0.1203,0.1181,0.1142,0.1024,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,1900,1900,9000,1100,3000,0000,0000,0000,0000,1200,479,520
B,6000,7250,8400,8800,1500,1200,1100,5560,5620,5040,0000,0000,479,520
C,0000,5560,5110,2390,1200,6000,1700,1450,1480,1950,0000,7000,479,520
D,2600,2730,1900,1140,9000,0000,3000,6900,7300,6600,9000,1000,479,520
E,7000,1050,3600,2100,0000,2100,1200,1700,2700,3000,0000,2000,479,520
F,2000,9300,2900,1400,0000,0000,2000,0000,1500,1900,0000,0000,479,520
G,0000,5000,2900,2400,0000,1100,0000,1500,1400,7000,0000,0000,479,520
H,0000,3300,6000,0000,0000,1300,0000,0000,4000,9000,8000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1000,0000,1500,8000,1200,2000,1500,2600,3200,3000,2500,579,616
B,1000,7700,1000,3200,11371,10873,11227,4386,4257,4509,4000,1300,579,616
C,0000,1300,0000,0000,2733,2438,2383,1041,9010,1443,2300,6000,579,616
D,3100,2400,0000,0000,1012,1083,1085,4010,4440,3860,1300,1200,579,616
E,3000,9000,1200,2100,4850,4260,4780,1270,1760,1750,5000,7000,579,616
F,1000,6000,0000,1100,2780,2580,1940,1070,1360,1120,9000,2000,579,616
G,4000,1500,6000,9000,1160,1450,6300,3900,7000,8800,5000,2100,579,616
H,7000,1300,1400,1100,1000,1000,0000,0000,1500,3900,4000,3000,579,616
