, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0890,0.0996,0.0979,0.0998,0.0994,0.1032,0.1027,0.1035,0.1078,0.0871,0.0972,0.0843,OD600:600
B,0.0975,0.5800,0.7228,0.7713,0.6083,0.6598,0.6506,0.7767,0.7316,0.6530,0.1147,0.1056,OD600:600
C,0.1006,0.4454,0.6508,0.8808,0.6782,0.6456,0.6559,0.8814,0.9089,0.8824,0.3280,0.1062,OD600:600
D,0.0989,0.2878,0.5480,0.5435,0.3793,0.3962,0.3954,0.4926,0.5829,0.4965,0.3414,0.1097,OD600:600
E,0.1029,0.2044,0.4217,0.3690,0.3424,0.3189,0.3206,0.3277,0.3415,0.3569,0.3507,0.1089,OD600:600
F,0.1067,0.1711,0.3785,0.3322,0.2830,0.3457,0.2579,0.3328,0.3293,0.3336,0.2850,0.3234,OD600:600
G,0.1079,0.1676,0.3851,0.3832,0.2504,0.2921,0.2846,0.2434,0.2954,0.3146,0.3274,0.2426,OD600:600
H,0.0901,0.2567,0.1531,0.1146,0.1126,0.1214,0.1179,0.1216,0.1171,0.1173,0.1072,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,3000,1900,8000,1100,0000,0000,0000,1300,4000,0000,0000,479,520
B,1700,7840,8840,9170,0000,2000,6000,5610,5440,5120,1000,6000,479,520
C,0000,5480,4790,2990,1900,0000,2000,2150,1850,2250,2100,2100,479,520
D,0000,3460,1950,1180,0000,4000,3000,8900,1060,1150,7000,3000,479,520
E,3000,2140,6200,6300,1000,1600,0000,2900,2800,3600,1000,8000,479,520
F,1000,1790,9900,3800,1000,1300,1500,2100,3200,1800,0000,1000,479,520
G,1000,4300,6000,2000,0000,4000,8000,1900,0000,1700,1200,8000,479,520
H,1500,3300,0000,0000,8000,0000,9000,0000,1600,1800,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,3100,1000,2000,3200,3400,1500,1500,0000,1000,0000,1500,579,616
B,1000,4600,8900,1020,11393,11372,11317,4703,4592,4583,1100,1800,579,616
C,1100,1500,1600,1000,3167,3336,2937,1338,1373,1736,0000,1600,579,616
D,2500,2800,2000,1300,1773,1609,1863,7490,6520,7080,0000,1700,579,616
E,1700,5000,1000,0000,7550,8120,6120,2390,1770,2170,1100,0000,579,616
F,9000,1600,1100,3000,4640,4360,4470,1670,1570,1340,7000,0000,579,616
G,2000,1400,0000,1300,1340,2060,2290,7500,9800,1650,0000,2000,579,616
H,3500,1800,1100,1000,7000,1000,3400,1600,2700,4700,0000,0000,579,616
