, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0906,0.0925,0.0935,0.0961,0.0955,0.0987,0.0989,0.0991,0.1026,0.0872,0.0936,0.0834,OD600:600
B,0.0963,0.5800,0.6732,0.7370,0.5952,0.6231,0.6222,0.7620,0.6784,0.6489,0.1110,0.1035,OD600:600
C,0.1026,0.4406,0.6234,0.8415,0.6598,0.6538,0.5973,0.8875,0.9006,0.8946,0.2482,0.1031,OD600:600
D,0.1005,0.2845,0.5336,0.4662,0.3863,0.4682,0.4610,0.5107,0.5231,0.4870,0.5223,0.1060,OD600:600
E,0.1020,0.1964,0.4029,0.3667,0.3941,0.3133,0.3000,0.3405,0.3586,0.2974,0.2606,0.1294,OD600:600
F,0.1069,0.1683,0.3084,0.2841,0.2671,0.3724,0.1908,0.3762,0.3328,0.3598,0.1800,0.2922,OD600:600
G,0.1082,0.1717,0.3658,0.2982,0.2225,0.3291,0.1753,0.2804,0.2133,0.2959,0.2380,0.2117,OD600:600
H,0.0918,0.3111,0.1475,0.1163,0.1110,0.1100,0.1163,0.1218,0.1158,0.1151,0.1006,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,0000,7000,3400,0000,5000,3000,0000,8000,0000,0000,3000,479,520
B,0000,7720,8040,8860,1500,0000,5000,5300,5460,5180,2000,6000,479,520
C,5000,5640,4240,2820,0000,1100,0000,2090,2340,2280,0000,0000,479,520
D,0000,3360,1710,1280,7000,0000,0000,9000,9000,9700,8000,0000,479,520
E,6000,1750,7200,7700,0000,1800,1300,2500,3800,3500,1600,0000,479,520
F,0000,1950,7600,4000,2300,4000,1400,1300,3000,1500,0000,3000,479,520
G,8000,8700,4500,6000,0000,1000,5000,8000,1400,1600,0000,0000,479,520
H,0000,3000,1000,2000,0000,2000,7000,7000,1100,7000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3200,1100,3300,1900,1100,1800,1200,1800,1200,1800,1300,2000,579,616
B,2100,5000,8000,8300,11875,11942,12085,4906,5227,4683,1000,9000,579,616
C,3200,1600,7700,2700,3968,3508,3211,1394,1491,1781,1200,7000,579,616
D,1800,2600,3200,1800,1913,1909,1830,6720,6450,6550,5000,5000,579,616
E,8000,1500,6000,2400,9980,7630,7210,3010,1760,2770,3400,1900,579,616
F,1700,3400,2300,4000,5190,4230,5030,1500,2190,1690,5000,1000,579,616
G,1600,0000,1200,1600,2240,2090,2660,1370,1790,1640,1200,2400,579,616
H,1500,1000,0000,1700,2000,1000,1700,2000,1200,2100,7000,0000,579,616
