, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1004,0.1222,0.0844,0.0933,0.0877,0.0933,0.0969,0.0994,0.1000,0.1014,0.0954,0.0810,OD600:600
B,0.0898,1.0158,1.1737,1.2677,0.9910,1.0019,0.9877,1.2571,1.2419,1.2220,0.1050,0.0971,OD600:600
C,0.0987,0.8642,0.8680,0.9718,0.7330,0.7269,0.7241,0.9540,0.9437,0.9518,0.1038,0.0998,OD600:600
D,0.0969,0.4449,0.4416,0.5995,0.5001,0.4979,0.5417,0.5742,0.6488,0.5709,0.1053,0.1016,OD600:600
E,0.0882,0.2789,0.2803,0.2820,0.3390,0.3763,0.3888,0.4257,0.4265,0.4226,0.2246,0.1023,OD600:600
F,0.0964,0.2124,0.2187,0.2708,0.2628,0.3213,0.3392,0.3741,0.3682,0.3712,0.2708,0.1040,OD600:600
G,0.1015,0.1468,0.1403,0.1441,0.1319,0.1328,0.1351,0.1543,0.1363,0.1389,0.1046,0.1027,OD600:600
H,0.0817,0.1349,0.1364,0.0989,0.1032,0.1012,0.1027,0.1006,0.0987,0.0975,0.0911,0.0847,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1240,2000,0000,1000,0000,1000,2000,0000,0000,0000,3000,479,520
B,1700,1993,2097,2202,0000,7000,6000,1586,1622,1595,2000,0000,479,520
C,0000,1409,1456,1491,1200,0000,0000,1139,1120,1126,2000,1000,479,520
D,0000,7790,7320,7890,1400,9000,0000,3310,4380,4700,6000,0000,479,520
E,6000,3810,3840,3650,2000,3000,0000,1360,1420,1310,9000,3000,479,520
F,0000,2640,2660,2340,0000,7000,6000,8200,9700,9100,1000,6000,479,520
G,4000,1070,9600,7700,0000,0000,4000,4100,6900,4600,0000,4000,479,520
H,0000,1100,6700,0000,1300,5000,4000,0000,3000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3400,0000,1200,2400,1000,0000,1300,1000,1800,4500,1000,0000,579,616
B,7000,4100,0000,1600,25572,23786,25218,7001,7091,6982,1100,2700,579,616
C,0000,4600,2600,8000,17538,16799,17221,5327,5655,5317,1900,2400,579,616
D,2000,8000,1400,6000,7862,6069,5445,1794,2120,2146,6000,1100,579,616
E,2100,1700,0000,0000,3790,3096,2726,8000,8140,8650,3000,9000,579,616
F,2500,3900,2600,0000,2600,1900,1522,3730,3040,4420,1200,0000,579,616
G,1700,1200,1600,2100,8800,6630,6620,2050,2340,2580,1000,0000,579,616
H,5000,4900,2900,1200,0000,3400,1000,3000,0000,0000,1200,1000,579,616
