, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0839,0.0844,0.0843,0.0890,0.0844,0.0934,0.0906,0.0872,0.0887,0.0889,0.0943,0.0860,OD600:600
B,0.0993,1.0258,1.0064,1.0075,0.6424,0.6496,0.6423,1.0042,0.9984,1.0048,0.1140,0.1259,OD600:600
C,0.1071,0.8259,0.8074,0.7967,0.4702,0.4716,0.4666,0.7937,0.7886,0.7922,0.1032,0.0962,OD600:600
D,0.0966,0.5646,0.5467,0.5548,0.2750,0.2748,0.2728,0.5280,0.5332,0.5149,0.1023,0.0975,OD600:600
E,0.1029,0.3584,0.3529,0.3477,0.1653,0.1651,0.1639,0.3259,0.2965,0.2915,0.1015,0.0941,OD600:600
F,0.1017,0.2400,0.2092,0.1907,0.1245,0.1237,0.1277,0.1806,0.1843,0.1820,0.0992,0.0951,OD600:600
G,0.1028,0.1296,0.1435,0.1254,0.1154,0.1138,0.1120,0.1214,0.1220,0.1180,0.1037,0.0884,OD600:600
H,0.0817,0.1204,0.0949,0.0986,0.0989,0.1023,0.1037,0.0914,0.0869,0.0893,0.0837,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,2000,2600,1100,2200,0000,1000,0000,4000,3000,6000,1100,479,520
B,1700,1256,1210,1229,1300,1200,9000,1033,1053,1032,8000,0000,479,520
C,4000,1032,9830,9730,1100,9000,9000,8040,8160,7960,8000,1200,479,520
D,4000,6590,6200,6180,0000,1700,5000,5120,5010,4540,9000,3000,479,520
E,1200,2900,3470,3320,0000,3400,2000,2360,2050,2070,6000,1000,479,520
F,7000,1750,1050,1350,7000,6000,1100,7800,9800,1100,0000,0000,479,520
G,0000,2200,1300,4900,1900,5000,0000,2000,3200,3200,9000,6000,479,520
H,0000,0000,1000,1800,0000,0000,0000,2000,7000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2800,1500,6000,2900,3300,2800,2600,0000,5000,1900,1800,579,616
B,5000,2700,1100,4600,12725,13354,12647,1864,2005,2184,2800,2300,579,616
C,1700,0000,3000,5200,9647,9029,9077,1344,1244,1447,2700,2800,579,616
D,1700,9000,3600,0000,5047,4760,4938,6440,6510,6420,6000,3000,579,616
E,1100,1900,8000,3700,2139,2258,1934,2610,3500,2710,1400,1800,579,616
F,2200,5000,1000,3000,8670,8210,8920,1720,1450,1660,1800,1600,579,616
G,1300,0000,0000,5000,4980,4130,4370,7800,1680,1270,7000,1400,579,616
H,0000,1000,1600,1100,2600,1400,1000,1700,4000,1600,2000,1200,579,616
