, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0862,0.0913,0.0910,0.0970,0.0927,0.0998,0.0991,0.0980,0.1029,0.0871,0.0931,0.0833,OD600:600
B,0.0939,0.6835,0.7595,0.7908,0.6243,0.6554,0.6267,0.7058,0.7021,0.7128,0.1096,0.1032,OD600:600
C,0.0971,0.6048,0.6492,0.8956,0.6885,0.6844,0.6528,0.8013,0.7954,0.7861,0.3111,0.1047,OD600:600
D,0.0952,0.3725,0.5777,0.6441,0.5032,0.5074,0.5033,0.5911,0.6072,0.5738,0.3401,0.1063,OD600:600
E,0.0960,0.1907,0.3863,0.4126,0.3861,0.3837,0.3902,0.3987,0.4478,0.4025,0.3298,0.1150,OD600:600
F,0.1036,0.1665,0.3962,0.4118,0.3665,0.3642,0.3614,0.3559,0.4262,0.3984,0.3501,0.3227,OD600:600
G,0.1030,0.1331,0.3648,0.3553,0.3570,0.3314,0.3527,0.3538,0.3536,0.3538,0.3473,0.3014,OD600:600
H,0.0965,0.3150,0.1432,0.1174,0.1098,0.1097,0.1181,0.1202,0.1155,0.1150,0.1013,0.0856,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,3000,0000,0000,5000,0000,1600,5000,1800,4000,0000,0000,479,520
B,0000,7490,8660,8890,1800,3000,2000,5190,5350,5410,2000,5000,479,520
C,0000,5980,5520,2450,7000,1000,0000,1550,1340,1670,1000,0000,479,520
D,0000,3450,2030,1140,0000,9000,2000,4800,6500,6700,0000,0000,479,520
E,0000,1100,5900,4800,0000,1000,0000,2400,2100,1900,6000,2000,479,520
F,4000,1240,3600,1800,0000,0000,0000,1600,2400,2400,7000,0000,479,520
G,0000,6300,1000,0000,8000,0000,9000,1200,1100,6000,0000,1200,479,520
H,0000,0000,7000,5000,2100,0000,0000,1100,0000,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,2500,0000,1800,5000,5000,2500,5000,5500,0000,4000,1400,579,616
B,9000,0000,2400,2900,10691,10301,10379,3607,4183,3846,0000,7000,579,616
C,0000,0000,1600,5000,2407,2276,2590,7980,1066,1163,1000,2600,579,616
D,1000,2600,1000,3000,1161,1165,1029,4850,3470,4740,0000,1200,579,616
E,2700,4900,0000,1400,4930,4890,4440,1310,1350,1290,1300,1100,579,616
F,2300,0000,0000,3000,3060,1940,2570,9100,1000,4300,1100,1400,579,616
G,1100,0000,1300,0000,1070,1090,1530,3000,6100,8300,2200,7000,579,616
H,3000,0000,2100,1800,2800,1900,2900,1100,6000,5400,3500,0000,579,616
