, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0567,0.0373,0.0369,0.0391,0.0378,0.0372,0.0373,0.0407,0.0380,0.0421,0.0359,0.0379,OD600:600
B,0.0385,0.0466,0.0445,0.0456,0.0432,0.0434,0.0438,0.0477,0.0451,0.0440,0.0384,0.0375,OD600:600
C,0.0396,0.0464,0.0504,0.0551,0.0449,0.0501,0.0429,0.0444,0.0448,0.0444,0.0377,0.0384,OD600:600
D,0.0374,0.0446,0.0449,0.0439,0.0413,0.0422,0.0426,0.0448,0.0433,0.0431,0.0374,0.0378,OD600:600
E,0.0395,0.0537,0.0431,0.0439,0.0420,0.0423,0.0428,0.0436,0.0434,0.0473,0.0376,0.0385,OD600:600
F,0.0381,0.0446,0.0430,0.0452,0.0404,0.0429,0.0419,0.0426,0.0430,0.0431,0.0376,0.0376,OD600:600
G,0.0388,0.0455,0.0448,0.0453,0.0450,0.0407,0.0428,0.0424,0.0428,0.0432,0.0376,0.0365,OD600:600
H,0.0377,0.0389,0.0390,0.0380,0.0369,0.0416,0.0364,0.0373,0.0374,0.0377,0.0376,0.0386,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,0000,0000,1900,2000,1000,0000,1300,9000,0000,1300,0000,479,520
B,0000,3300,2100,2000,7000,6000,9000,1100,1300,0000,2600,4000,479,520
C,5000,6000,8000,1900,0000,8000,0000,1600,1600,2300,1000,0000,479,520
D,0000,2500,1700,2400,1100,0000,7000,1900,5000,3000,4000,0000,479,520
E,1000,2900,1500,0000,6000,1000,0000,2000,1600,0000,1000,3000,479,520
F,8000,1700,3500,2000,1000,1100,1100,8000,8000,1500,8000,0000,479,520
G,0000,4200,1400,1600,3000,0000,3000,1100,1500,2900,0000,0000,479,520
H,2900,3000,0000,0000,4000,4000,2000,1000,2000,2000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2000,0000,1000,2000,1500,2600,1000,3700,1700,1200,2500,579,616
B,3000,3800,1600,2200,9800,1210,8900,4650,8400,4800,1100,1800,579,616
C,9000,1500,0000,1700,9500,4100,7800,5100,3500,7300,5000,1600,579,616
D,1400,2100,3400,2300,6900,9600,7500,5900,3200,6100,1400,1000,579,616
E,0000,0000,4000,1200,1090,7900,3400,4000,7000,6000,1000,5000,579,616
F,2300,9000,0000,1300,1070,8500,1420,5900,3300,7300,1400,3000,579,616
G,1500,1400,1500,8000,1070,9900,1180,5100,2300,6800,5000,3600,579,616
H,2600,2200,1400,3000,0000,6000,3200,7000,2500,2400,2800,1300,579,616
