, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0871,0.0809,0.0823,0.0883,0.0813,0.0908,0.0877,0.0840,0.0867,0.0888,0.0892,0.0943,OD600:600
B,0.0974,1.0117,0.9728,0.9694,0.6917,0.6944,0.6831,1.0020,0.9894,1.0200,0.1069,0.1050,OD600:600
C,0.1050,0.8225,0.7852,0.7671,0.5357,0.5263,0.5112,0.7975,0.7921,0.8031,0.1040,0.0935,OD600:600
D,0.0946,0.5712,0.5526,0.5565,0.2854,0.2863,0.2803,0.5529,0.5612,0.5410,0.1012,0.0987,OD600:600
E,0.0991,0.3515,0.3566,0.3560,0.1656,0.1678,0.1652,0.3576,0.3337,0.3199,0.1026,0.0936,OD600:600
F,0.0983,0.2533,0.1869,0.2083,0.1252,0.1251,0.1326,0.1930,0.2153,0.2099,0.1062,0.0967,OD600:600
G,0.0987,0.1309,0.1422,0.1264,0.1155,0.1140,0.1133,0.1233,0.1232,0.1200,0.1043,0.0938,OD600:600
H,0.0803,0.1181,0.0953,0.0972,0.0977,0.0975,0.1006,0.0918,0.0866,0.0873,0.0817,0.0841,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,0000,0000,1000,5000,0000,1500,2200,1000,8000,0000,0000,479,520
B,0000,1558,1544,1518,2100,5000,1700,1220,1252,1273,0000,4000,479,520
C,0000,1246,1155,1137,3000,2200,0000,9520,9720,9620,0000,1700,479,520
D,5000,8700,8030,7510,0000,8000,8000,5930,6420,5600,1200,0000,479,520
E,9000,4320,4510,4290,1300,0000,0000,2910,2420,2420,1000,2100,479,520
F,0000,2660,1730,1610,1000,1000,9000,1540,1540,1530,4000,0000,479,520
G,0000,7700,4800,4300,3000,5000,0000,6500,7000,5700,0000,0000,479,520
H,2000,5000,3000,4000,8000,7000,7000,1700,1400,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1500,1200,0000,8000,0000,2200,0000,1200,2400,1700,0000,579,616
B,0000,5600,1000,7500,17423,16598,16942,3120,3109,3155,0000,2100,579,616
C,4000,1100,5200,7200,12460,11432,12000,1899,2228,2123,9000,1100,579,616
D,1500,1300,3500,6100,6119,6410,5916,9970,9470,9250,2800,6000,579,616
E,1100,1500,3400,6500,2383,2381,2239,4000,3110,3360,6000,2000,579,616
F,7000,1900,2800,9000,1072,1053,1107,2330,2700,2810,3400,3000,579,616
G,3000,0000,4100,0000,6660,6510,4960,1730,1260,1210,1700,1000,579,616
H,2100,7000,2500,2300,9000,9000,2900,0000,1200,0000,3400,0000,579,616
