, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0389,0.0364,0.0357,0.0368,0.0370,0.0380,0.0365,0.0387,0.0380,0.0465,0.0364,0.0378,OD600:600
B,0.0379,0.0443,0.0439,0.0437,0.0420,0.0417,0.0419,0.0429,0.0427,0.0442,0.0382,0.0587,OD600:600
C,0.0393,0.0458,0.0441,0.0434,0.0407,0.0410,0.0429,0.0446,0.0429,0.0430,0.0379,0.0392,OD600:600
D,0.0377,0.0442,0.0419,0.0423,0.0423,0.0420,0.0436,0.0428,0.0411,0.0410,0.0373,0.0375,OD600:600
E,0.0411,0.0441,0.0512,0.0419,0.0402,0.0405,0.0415,0.0433,0.0443,0.0443,0.0386,0.0391,OD600:600
F,0.0366,0.0438,0.0438,0.0495,0.0422,0.0402,0.0412,0.0445,0.0430,0.0405,0.0417,0.0381,OD600:600
G,0.0384,0.0443,0.0534,0.0447,0.0411,0.0415,0.0409,0.0426,0.0437,0.0464,0.0435,0.0373,OD600:600
H,0.0377,0.0383,0.0383,0.0381,0.0362,0.0377,0.0365,0.0365,0.0379,0.0383,0.0376,0.0380,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,6000,0000,2700,0000,3000,0000,0000,2800,0000,6000,3000,479,520
B,0000,2200,2800,1400,1900,0000,0000,1500,1000,1000,0000,2000,479,520
C,0000,2400,1400,9000,2000,4000,0000,2700,1600,2500,2000,0000,479,520
D,0000,2100,2300,3300,9000,0000,5000,2200,5000,1700,1000,0000,479,520
E,0000,1400,1700,3600,1100,0000,0000,2000,2500,6000,6000,2300,479,520
F,0000,2200,1500,2500,1000,3200,0000,2000,0000,1100,6000,0000,479,520
G,7000,2100,2400,3500,2000,1300,9000,2400,1000,1200,5000,2100,479,520
H,0000,0000,0000,0000,4000,3000,4000,0000,2000,1000,0000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,1000,2000,1700,0000,0000,2400,2000,2200,3000,2000,1600,579,616
B,0000,0000,8000,1400,9400,6400,1010,6200,3600,5200,2900,1500,579,616
C,1000,1600,4500,1200,7600,1570,1000,4900,6300,6000,0000,3900,579,616
D,2100,1200,1300,5100,8400,8900,5700,7200,6300,5000,9000,7000,579,616
E,3400,4000,7000,1500,6600,8900,1100,7200,4700,3800,2600,1700,579,616
F,3900,5000,2000,1200,6300,1100,1220,2800,7400,3100,2900,0000,579,616
G,2300,0000,9000,2000,1570,1270,8300,5600,4400,5600,2600,2900,579,616
H,1700,1500,2700,1700,2300,9000,1100,2500,9000,1900,1800,1200,579,616
