, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0876,0.0972,0.0963,0.0985,0.0962,0.1006,0.0996,0.0996,0.1049,0.0873,0.0946,0.0830,OD600:600
B,0.1016,0.6036,0.7766,0.8072,0.6738,0.7051,0.6863,0.7555,0.7459,0.7194,0.1125,0.1052,OD600:600
C,0.1048,0.5719,0.6845,0.9100,0.6995,0.7182,0.6693,0.8463,0.8630,0.8581,0.3330,0.1053,OD600:600
D,0.1036,0.3513,0.5939,0.6230,0.4984,0.5135,0.4851,0.6100,0.6397,0.5993,0.3344,0.1084,OD600:600
E,0.1032,0.1956,0.3916,0.4231,0.4148,0.4131,0.3934,0.3627,0.4301,0.3987,0.3353,0.1226,OD600:600
F,0.1105,0.1680,0.4042,0.3679,0.3525,0.3820,0.3541,0.3683,0.4347,0.3982,0.3806,0.3271,OD600:600
G,0.1061,0.1575,0.3633,0.3485,0.3402,0.3018,0.3555,0.3188,0.3700,0.3455,0.3191,0.3248,OD600:600
H,0.0931,0.2574,0.1530,0.1132,0.1132,0.1236,0.1195,0.1241,0.1157,0.1126,0.1048,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,0000,0000,0000,1000,6000,0000,9000,6000,0000,0000,9000,479,520
B,0000,6620,8360,8810,1000,3000,1900,5200,5480,4990,0000,2000,479,520
C,0000,5110,4890,2300,8000,0000,0000,1570,1560,2080,2000,1400,479,520
D,5000,2480,1800,8400,1000,4000,0000,7000,7500,6700,9000,0000,479,520
E,2600,1310,5400,3600,0000,1000,0000,2000,4000,6000,0000,8000,479,520
F,2100,9900,2300,2200,0000,7000,6000,7000,2400,8000,1000,1000,479,520
G,0000,5700,3000,0000,1100,1400,0000,7000,8000,1000,0000,2200,479,520
H,2100,4000,7000,2200,4000,9000,1000,2000,5000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,5300,2000,0000,3200,1900,2600,5000,1200,5000,1900,1700,579,616
B,1900,5200,5100,3900,11295,11501,11728,4600,4261,4745,7000,6000,579,616
C,0000,2200,3700,2800,2734,2636,2351,9370,1018,1400,0000,1200,579,616
D,0000,0000,7000,2000,1146,1130,1213,5200,4160,3130,6000,6000,579,616
E,1800,1700,0000,3200,5890,5340,5750,1340,1710,1570,1900,0000,579,616
F,8000,1500,0000,4000,2470,2380,2290,1360,1020,1100,0000,0000,579,616
G,1100,8000,6000,2000,1110,1010,1000,6300,9400,7100,3000,1400,579,616
H,0000,6000,1800,1300,1100,1600,0000,0000,2000,4500,7000,3200,579,616
