, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0388,0.0370,0.0375,0.0379,0.0383,0.0371,0.0375,0.0381,0.0426,0.0456,0.0360,0.0391,OD600:600
B,0.0371,0.0462,0.0462,0.0473,0.0440,0.0624,0.0441,0.0456,0.0471,0.0473,0.0382,0.0379,OD600:600
C,0.0385,0.0494,0.0635,0.0493,0.0460,0.0438,0.0478,0.0465,0.0468,0.0465,0.0386,0.0382,OD600:600
D,0.0370,0.0485,0.0482,0.0463,0.0407,0.0428,0.0441,0.0465,0.0460,0.0447,0.0400,0.0377,OD600:600
E,0.0395,0.0480,0.0502,0.0473,0.0430,0.0420,0.0439,0.0452,0.0464,0.0593,0.0370,0.0382,OD600:600
F,0.0454,0.0487,0.0508,0.0485,0.0419,0.0519,0.0439,0.0456,0.0522,0.0458,0.0379,0.0379,OD600:600
G,0.0382,0.0513,0.0589,0.0495,0.0419,0.0414,0.0442,0.0447,0.0438,0.0549,0.0370,0.0366,OD600:600
H,0.0378,0.0463,0.0386,0.0411,0.0365,0.0376,0.0388,0.0432,0.0402,0.0390,0.0379,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,5000,0000,0000,7000,0000,1300,6000,0000,0000,0000,4000,479,520
B,1200,3000,3300,3900,0000,0000,0000,0000,1300,2400,0000,0000,479,520
C,0000,2600,0000,1900,4000,8000,9000,3000,2400,2000,6000,1500,479,520
D,1500,9000,3500,1500,0000,1500,3000,2000,9000,2100,1000,0000,479,520
E,7000,2600,3200,2400,1000,3000,0000,1000,2000,2500,0000,0000,479,520
F,6000,2600,3500,2600,9000,1000,3000,1400,1700,2900,2000,3000,479,520
G,0000,4100,2700,2000,8000,1000,5000,1200,1600,3000,0000,0000,479,520
H,0000,3700,2200,2200,1000,8000,6000,2700,0000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1100,0000,1700,1000,1900,6000,1200,6200,0000,0000,1400,579,616
B,1600,3800,5800,3900,4300,1340,3600,4200,4200,4500,5500,0000,579,616
C,1500,0000,5200,2100,9700,7500,7000,6300,1800,3500,2100,3000,579,616
D,1000,0000,2000,2000,7300,4800,9000,6200,6200,6600,3000,2200,579,616
E,8000,2000,3100,0000,6100,5300,5300,4800,2600,2400,0000,1500,579,616
F,1400,0000,3100,3500,5300,6600,1610,4600,5300,9900,1300,1100,579,616
G,1800,8000,5300,1600,9100,4600,1130,3900,5900,6100,2300,2500,579,616
H,2200,3300,0000,3000,0000,1900,2000,6000,4000,3100,2100,0000,579,616
