, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0996,0.1237,0.0858,0.0947,0.0900,0.0954,0.0991,0.1009,0.1013,0.1040,0.0980,0.0810,OD600:600
B,0.0893,1.0240,1.1399,1.2423,0.9780,0.9844,0.9730,1.2442,1.2390,1.1986,0.1064,0.1001,OD600:600
C,0.1007,0.8377,0.8392,0.9540,0.7128,0.7122,0.7099,0.9318,0.9199,0.9215,0.1050,0.1031,OD600:600
D,0.0989,0.4530,0.4480,0.5537,0.4782,0.4688,0.5104,0.5498,0.5950,0.5314,0.1067,0.1047,OD600:600
E,0.0909,0.2800,0.2822,0.2811,0.3155,0.3436,0.3546,0.3963,0.3990,0.3892,0.1882,0.1031,OD600:600
F,0.0957,0.2131,0.2248,0.2461,0.2482,0.2919,0.3056,0.3401,0.3336,0.3414,0.2352,0.1038,OD600:600
G,0.1021,0.1474,0.1413,0.1446,0.1324,0.1319,0.1356,0.1511,0.1395,0.1401,0.1056,0.1047,OD600:600
H,0.0825,0.1360,0.1353,0.0998,0.1015,0.1007,0.1047,0.0988,0.1025,0.0990,0.0983,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1190,0000,0000,0000,3700,2000,8000,6000,0000,1000,0000,479,520
B,1900,2050,2051,2139,8000,1300,6000,1576,1610,1582,0000,0000,479,520
C,0000,1439,1440,1505,9000,6000,2000,1094,1100,1084,0000,2000,479,520
D,0000,7580,7230,8200,3000,4000,6000,3630,4530,4830,7000,0000,479,520
E,3000,3970,3930,3890,1000,1300,0000,1550,1730,1580,5000,0000,479,520
F,1200,2780,2530,2540,2000,6000,5000,9300,1260,1060,0000,0000,479,520
G,0000,1100,9600,1050,0000,0000,1000,4800,5600,5600,1100,0000,479,520
H,1500,6200,9200,0000,0000,2000,0000,6000,6000,4000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2800,2000,0000,1800,3800,5000,3100,1400,0000,1300,1700,2000,579,616
B,0000,2200,4100,5300,24222,23083,23691,6750,6710,6373,2400,2600,579,616
C,2600,0000,4000,1200,17762,16824,16375,5144,5022,4938,8000,2300,579,616
D,9000,3500,6000,0000,8231,6803,6470,1917,2340,2581,1800,0000,579,616
E,3500,2600,2800,1100,4166,3809,3477,8850,8830,8650,0000,1100,579,616
F,3600,1400,2700,7000,2925,2152,1844,4780,4620,4800,0000,0000,579,616
G,1300,0000,1000,1900,7880,6580,6870,2070,1730,1610,4000,1900,579,616
H,3300,1300,5000,0000,1000,3500,2100,2900,0000,2100,4000,3100,579,616
