, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0569,0.0374,0.0366,0.0392,0.0375,0.0371,0.0372,0.0410,0.0379,0.0383,0.0357,0.0380,OD600:600
B,0.0386,0.0478,0.0456,0.0468,0.0431,0.0438,0.0440,0.0474,0.0452,0.0447,0.0381,0.0377,OD600:600
C,0.0394,0.0467,0.0511,0.0557,0.0446,0.0508,0.0427,0.0444,0.0455,0.0450,0.0375,0.0381,OD600:600
D,0.0378,0.0453,0.0455,0.0442,0.0415,0.0425,0.0428,0.0449,0.0433,0.0437,0.0374,0.0379,OD600:600
E,0.0394,0.0540,0.0440,0.0446,0.0420,0.0422,0.0439,0.0438,0.0438,0.0477,0.0380,0.0388,OD600:600
F,0.0382,0.0451,0.0436,0.0458,0.0412,0.0427,0.0419,0.0430,0.0433,0.0438,0.0376,0.0373,OD600:600
G,0.0392,0.0453,0.0446,0.0450,0.0447,0.0406,0.0425,0.0423,0.0426,0.0437,0.0375,0.0363,OD600:600
H,0.0377,0.0389,0.0387,0.0381,0.0368,0.0375,0.0365,0.0377,0.0371,0.0372,0.0376,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,6000,2000,6000,0000,0000,0000,9000,2100,1000,5000,0000,479,520
B,5000,6700,0000,1800,1300,6000,5000,8000,2300,1900,1400,0000,479,520
C,2000,5000,1400,2400,0000,0000,0000,1800,0000,2000,1200,5000,479,520
D,0000,2000,1600,2000,7000,0000,5000,1800,2200,2000,6000,1000,479,520
E,0000,2600,2400,1100,0000,2000,3000,4000,2100,9000,0000,0000,479,520
F,0000,2100,3300,2800,4000,0000,5000,0000,8000,1300,0000,1000,479,520
G,0000,1100,1900,2500,0000,9000,2000,1100,6000,2000,0000,1000,479,520
H,0000,0000,0000,1100,8000,4000,0000,6000,0000,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1000,1500,4300,2900,0000,2400,7000,8000,0000,4000,1600,579,616
B,7000,2800,1600,1500,8400,6600,9600,5170,6600,4100,1200,2800,579,616
C,2600,2500,0000,3900,1000,7200,8400,6500,6000,7200,9000,3800,579,616
D,1200,4200,3200,1000,1060,7300,7700,4700,2400,4400,4800,0000,579,616
E,2400,1500,1600,2200,8900,8100,8800,6500,6300,5100,3100,1600,579,616
F,2100,7000,2100,2500,9600,1290,7100,3300,4500,4300,4900,0000,579,616
G,1300,4100,2300,2100,9900,1240,8600,2600,6200,2400,1400,2400,579,616
H,4400,0000,8000,1700,0000,4000,1900,1800,9000,2200,3900,6000,579,616
