, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0375,0.0356,0.0362,0.0393,0.0365,0.0408,0.0367,0.0381,0.0382,0.0465,0.0369,0.0383,OD600:600
B,0.0402,0.9278,0.9214,0.9217,0.1739,0.1746,0.1699,0.7977,0.8089,0.7941,0.0453,0.0616,OD600:600
C,0.0467,0.7241,0.7167,0.7145,0.1298,0.1304,0.1311,0.6082,0.6146,0.6000,0.0381,0.0384,OD600:600
D,0.0375,0.4491,0.4354,0.4389,0.0841,0.0863,0.0857,0.3450,0.3442,0.3108,0.0377,0.0388,OD600:600
E,0.0396,0.2475,0.2431,0.2379,0.0658,0.0677,0.0694,0.1662,0.1487,0.1548,0.0383,0.0379,OD600:600
F,0.0370,0.1201,0.1112,0.1193,0.0562,0.0543,0.0560,0.0772,0.0794,0.0818,0.0530,0.0394,OD600:600
G,0.0386,0.0574,0.0699,0.0579,0.0450,0.0441,0.0446,0.0538,0.0525,0.0544,0.0389,0.0376,OD600:600
H,0.0370,0.0545,0.0390,0.0378,0.0367,0.0375,0.0357,0.0366,0.0370,0.0381,0.0383,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,6000,0000,1000,9000,0000,4000,5000,0000,3000,0000,1300,479,520
B,0000,1774,1762,1800,1800,0000,1200,1484,1575,1531,8000,1000,479,520
C,2000,1286,1280,1269,0000,0000,1300,1074,1099,1057,4000,0000,479,520
D,0000,7670,7250,7520,0000,0000,0000,5640,5630,5130,0000,0000,479,520
E,2000,3820,3630,3690,3000,2200,1000,2290,2250,2190,1200,0000,479,520
F,0000,1660,1710,1420,0000,0000,0000,9400,9400,1010,3000,0000,479,520
G,1000,5800,7000,7200,0000,4000,1000,5900,4900,4500,1100,6000,479,520
H,0000,1300,1000,1200,0000,0000,7000,8000,1700,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,1300,2800,3600,0000,0000,2100,2100,1300,0000,2500,2200,579,616
B,1100,2800,3500,3400,3301,3324,3212,1470,1470,1517,4000,2400,579,616
C,0000,2400,5800,1600,2521,2222,2386,1050,1067,1085,6000,4100,579,616
D,3300,2700,2100,0000,1374,1271,1281,5990,7110,5830,1200,5000,579,616
E,0000,2700,2200,4600,8430,8500,8230,2490,2390,2910,1000,3800,579,616
F,5100,2300,2300,1800,7110,5890,6550,1400,1410,9800,2100,1500,579,616
G,2900,2900,1600,1300,3780,3680,3360,1090,1270,1270,3200,8000,579,616
H,4000,0000,1100,1000,9000,1200,1000,1600,1800,7000,1200,0000,579,616
