, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0559,0.0375,0.0371,0.0393,0.0377,0.0372,0.0370,0.0423,0.0376,0.0420,0.0365,0.0377,OD600:600
B,0.0381,0.0673,0.0627,0.0667,0.0466,0.0470,0.0473,0.0573,0.0547,0.0544,0.0380,0.0370,OD600:600
C,0.0390,0.0627,0.0633,0.0640,0.0463,0.0499,0.0438,0.0508,0.0508,0.0522,0.0378,0.0379,OD600:600
D,0.0372,0.0554,0.0548,0.0570,0.0423,0.0430,0.0429,0.0514,0.0498,0.0497,0.0380,0.0373,OD600:600
E,0.0380,0.0563,0.0576,0.0581,0.0425,0.0429,0.0441,0.0506,0.0496,0.0541,0.0375,0.0381,OD600:600
F,0.0379,0.0568,0.0562,0.0579,0.0419,0.0441,0.0432,0.0488,0.0515,0.0507,0.0379,0.0375,OD600:600
G,0.0382,0.0565,0.0622,0.0566,0.0453,0.0418,0.0439,0.0487,0.0506,0.0506,0.0370,0.0366,OD600:600
H,0.0374,0.0455,0.0393,0.0380,0.0366,0.0390,0.0358,0.0372,0.0362,0.0380,0.0376,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,0000,9000,4000,0000,9000,0000,2700,7000,9000,1400,479,520
B,1700,4900,5500,8000,0000,1000,4000,3700,2200,3300,1100,1000,479,520
C,0000,3300,3100,6200,0000,6000,5000,1600,2400,1800,1100,0000,479,520
D,0000,5000,4100,6900,0000,2000,1000,2500,2200,1900,2000,4000,479,520
E,0000,3900,2700,3100,0000,2000,2600,9000,1100,1900,5000,0000,479,520
F,7000,5800,4800,4500,0000,0000,2000,2200,4300,1600,1500,0000,479,520
G,0000,7300,4200,4600,0000,0000,1000,2600,2300,2200,1000,0000,479,520
H,5000,1200,0000,0000,1000,2000,9000,1000,1100,0000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,1000,2000,3900,2000,8000,2600,9000,1400,1900,1500,2900,579,616
B,0000,8000,3300,1100,1340,9000,1050,4040,5000,4800,1800,1500,579,616
C,3100,0000,1700,1200,1050,8900,9700,3700,4500,5300,2200,3100,579,616
D,0000,2300,2900,1000,6200,5300,6500,6700,6300,4000,2600,1900,579,616
E,9000,0000,4000,0000,4400,8900,7200,1900,7200,6600,1300,1300,579,616
F,2300,1700,8000,6600,6800,7700,1010,6100,4200,2200,1200,0000,579,616
G,0000,0000,1100,0000,2000,1030,6400,6500,7900,2300,1800,1500,579,616
H,3200,0000,9000,8000,1300,5000,1500,1200,3700,1600,4000,1700,579,616
