, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0864,0.0944,0.0936,0.0983,0.0960,0.1000,0.0991,0.0991,0.1038,0.0873,0.0943,0.0825,OD600:600
B,0.0964,0.6265,0.7753,0.8084,0.6512,0.6818,0.6551,0.7421,0.7308,0.7166,0.1105,0.1016,OD600:600
C,0.1000,0.5900,0.6929,0.9184,0.7034,0.6941,0.6500,0.8384,0.8494,0.8474,0.3407,0.1021,OD600:600
D,0.0986,0.3609,0.5923,0.6499,0.4813,0.4710,0.4852,0.6134,0.6175,0.5785,0.3307,0.1049,OD600:600
E,0.0985,0.1927,0.4074,0.4096,0.3626,0.3748,0.3957,0.4047,0.4141,0.4047,0.3336,0.1240,OD600:600
F,0.1050,0.1665,0.3987,0.3824,0.3575,0.3458,0.3525,0.3776,0.4115,0.3941,0.3439,0.3402,OD600:600
G,0.1035,0.1517,0.3491,0.3568,0.3468,0.3303,0.3597,0.3568,0.3451,0.3558,0.3301,0.3287,OD600:600
H,0.0967,0.2852,0.1501,0.1151,0.1090,0.1148,0.1147,0.1265,0.1168,0.1123,0.1044,0.0838,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2300,1600,0000,0000,0000,1100,0000,0000,3000,0000,0000,2000,479,520
B,2000,6860,8720,8460,1200,1300,0000,5520,5260,5280,0000,6000,479,520
C,0000,5730,4840,2510,0000,1400,3000,1540,1460,1870,0000,0000,479,520
D,3800,2740,1890,1080,0000,8000,1700,6600,7800,6500,1400,0000,479,520
E,9000,1200,7400,2400,3000,3400,0000,1800,1900,2900,0000,1400,479,520
F,0000,1150,3100,1500,0000,1000,1600,1800,1000,3000,5000,2000,479,520
G,0000,4500,2600,2000,2000,1200,0000,1600,0000,1000,1000,1100,479,520
H,0000,3000,5000,1000,0000,3000,4000,0000,6000,5000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,1000,3700,2000,1500,1300,1000,6000,3600,1600,1600,1300,579,616
B,0000,0000,2100,1600,11180,10798,10883,4156,4513,4185,8000,1700,579,616
C,3000,0000,0000,1000,2521,2595,2491,9200,9730,1113,5000,1600,579,616
D,2600,0000,0000,0000,1080,1072,1134,3570,4850,4170,2600,2200,579,616
E,1000,2100,0000,9000,4630,4450,4920,1880,2060,1580,2000,2200,579,616
F,1100,1500,0000,6000,1790,2540,2500,1220,1370,1270,7000,3000,579,616
G,2100,0000,2000,0000,1040,1050,1210,4500,1010,7000,5000,3000,579,616
H,1700,4000,2700,2000,1900,7000,2200,1200,2000,3700,1700,7000,579,616
