, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0891,0.0906,0.0963,0.0915,0.0993,0.0984,0.0987,0.1027,0.0870,0.0951,0.0831,OD600:600
B,0.0934,0.5771,0.7336,0.7824,0.6212,0.6717,0.6444,0.7596,0.7279,0.6538,0.1090,0.1008,OD600:600
C,0.0991,0.4454,0.6252,0.9392,0.6978,0.7198,0.6335,0.9114,0.8829,0.9006,0.3092,0.1017,OD600:600
D,0.0960,0.2856,0.5885,0.5624,0.3647,0.3980,0.4548,0.4585,0.6004,0.5421,0.3171,0.1052,OD600:600
E,0.1092,0.1965,0.4103,0.3636,0.3617,0.3539,0.3227,0.3269,0.3844,0.3477,0.3411,0.1029,OD600:600
F,0.1045,0.1674,0.3931,0.3359,0.3015,0.2830,0.2805,0.3484,0.3465,0.3912,0.2702,0.3171,OD600:600
G,0.1022,0.1578,0.3520,0.3633,0.2756,0.3115,0.2690,0.3525,0.2807,0.3042,0.3350,0.2653,OD600:600
H,0.0953,0.1926,0.1465,0.1185,0.1086,0.1128,0.1153,0.1280,0.1112,0.1202,0.0999,0.0845,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,0000,0000,0000,0000,9000,0000,6000,1200,0000,0000,8000,479,520
B,0000,8640,9570,9940,0000,3100,0000,6810,6240,5570,0000,2000,479,520
C,0000,6020,5840,2750,1400,2000,5000,1730,1900,2430,1000,1000,479,520
D,8000,3850,2210,1250,0000,0000,2000,9900,8300,9500,1000,7000,479,520
E,1000,1730,8900,8200,0000,9000,7000,1900,3400,2800,1500,0000,479,520
F,1900,1750,6700,4800,0000,3000,0000,1600,2700,2200,6000,9000,479,520
G,8000,5400,4000,4000,0000,2300,0000,0000,1700,7000,5000,1400,479,520
H,2300,5000,7000,2300,1300,1000,7000,8000,4000,0000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,3800,0000,1200,2300,0000,1100,1500,3600,0000,7000,1900,579,616
B,0000,3200,9800,9000,12284,12065,12524,4990,4989,4949,9000,7000,579,616
C,1000,5100,6900,2400,2865,3116,2806,1120,1343,1612,1000,3300,579,616
D,1300,0000,3200,1600,1587,1433,1282,7310,4630,5570,7000,7000,579,616
E,1700,4300,5000,2000,6690,6230,7000,1580,2700,2190,2500,3000,579,616
F,1200,5300,1300,1100,3830,4060,3370,1310,1270,1050,4000,0000,579,616
G,1500,0000,0000,0000,1980,1720,1740,6900,7000,1180,9000,3000,579,616
H,1100,1900,1300,3600,2600,4300,4000,1400,7000,5800,9000,2300,579,616
