, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0389,0.0388,0.0377,0.0377,0.0382,0.0374,0.0375,0.0384,0.0427,0.0454,0.0364,0.0390,OD600:600
B,0.0399,0.6660,0.6857,0.7161,0.5260,0.6510,0.5746,0.5594,0.5776,0.5972,0.0388,0.0376,OD600:600
C,0.0391,0.5514,0.5688,0.5919,0.3649,0.3642,0.3645,0.4504,0.4384,0.4435,0.0382,0.0384,OD600:600
D,0.0366,0.3173,0.3349,0.3455,0.1864,0.1876,0.1874,0.2556,0.2759,0.2581,0.0502,0.0376,OD600:600
E,0.0385,0.1176,0.1188,0.1212,0.0873,0.0877,0.0856,0.1243,0.1853,0.1439,0.0367,0.0381,OD600:600
F,0.0452,0.0852,0.0950,0.0846,0.0593,0.0715,0.0586,0.1015,0.1062,0.1097,0.0426,0.0386,OD600:600
G,0.0398,0.0655,0.0737,0.0560,0.0452,0.0446,0.0475,0.0515,0.0509,0.0625,0.0374,0.0365,OD600:600
H,0.0374,0.0803,0.0425,0.0412,0.0364,0.0378,0.0376,0.0509,0.0375,0.0389,0.0444,0.0376,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,5000,1000,2100,0000,0000,0000,1000,9000,0000,0000,0000,479,520
B,2000,1104,1211,1226,9000,0000,2000,7870,7730,7610,0000,2100,479,520
C,7000,8850,9000,8840,0000,5000,3000,5860,5530,5540,4000,4000,479,520
D,1400,4710,4830,4660,5000,0000,1000,2800,2840,2910,9000,4000,479,520
E,1000,1960,1810,1770,4000,1700,5000,1430,1510,1430,0000,0000,479,520
F,9000,1330,1170,1050,0000,0000,3000,6700,7400,8500,0000,0000,479,520
G,0000,5100,5700,5600,0000,1500,2000,2400,2000,1700,0000,4000,479,520
H,0000,0000,1200,0000,0000,2000,8000,1700,6000,1300,8000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,0000,0000,4000,2500,0000,4000,1600,4200,0000,2900,1300,579,616
B,8000,2100,2200,3700,10845,11885,11387,4494,4594,4774,4000,2400,579,616
C,0000,6000,2000,2700,8424,8393,8183,3011,3074,3127,2600,2400,579,616
D,2000,2300,1700,1800,4331,4686,4358,1480,1534,1734,1300,1300,579,616
E,2400,2500,1700,8000,1874,1804,1863,6340,5730,5280,0000,1400,579,616
F,0000,1700,1900,2400,9920,1014,8150,3950,4220,2780,3100,4000,579,616
G,1300,5200,1200,1300,3370,5280,4910,1850,1900,1850,0000,9000,579,616
H,1100,3000,2600,8000,0000,2500,1000,3200,0000,3200,0000,7000,579,616
