, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0857,0.0885,0.0905,0.0956,0.0902,0.0975,0.0971,0.0946,0.0990,0.0870,0.0902,0.0826,OD600:600
B,0.0916,0.6752,0.7644,0.7959,0.6307,0.6610,0.6349,0.7146,0.7110,0.7149,0.1077,0.0988,OD600:600
C,0.0971,0.6015,0.6589,0.8962,0.6866,0.6883,0.6600,0.8265,0.8061,0.8049,0.3177,0.1000,OD600:600
D,0.0968,0.3735,0.5792,0.6543,0.4819,0.4963,0.5101,0.5993,0.6156,0.5614,0.3469,0.1032,OD600:600
E,0.0957,0.1903,0.3946,0.4097,0.3877,0.3922,0.3809,0.3947,0.4322,0.4109,0.3254,0.1173,OD600:600
F,0.1025,0.1669,0.3981,0.3962,0.3695,0.3563,0.3464,0.3620,0.4218,0.3933,0.3418,0.3239,OD600:600
G,0.1041,0.1339,0.3652,0.3627,0.3558,0.3279,0.3384,0.3543,0.3499,0.3623,0.3435,0.3083,OD600:600
H,0.0858,0.2125,0.1475,0.1178,0.1081,0.1080,0.1168,0.1178,0.1146,0.1128,0.0969,0.0835,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,3000,0000,0000,1400,1400,0000,4000,0000,0000,1300,479,520
B,2000,7630,8550,8910,4000,4000,6000,5260,5530,5530,1000,0000,479,520
C,8000,5890,5600,2340,1600,7000,0000,1330,1520,1800,1700,1000,479,520
D,2000,3040,2070,9400,4000,0000,0000,4900,8000,5500,0000,0000,479,520
E,0000,1330,5600,3200,1100,0000,0000,2200,3200,2700,1000,1600,479,520
F,5000,1050,3500,2700,4000,0000,1000,1400,1000,3000,0000,0000,479,520
G,1000,1600,2000,1200,0000,0000,0000,1700,1500,6000,0000,1200,479,520
H,1800,0000,1400,0000,1100,0000,0000,0000,1000,0000,1600,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,1900,1800,0000,2700,1000,1200,2800,3000,0000,1700,0000,579,616
B,1000,1400,1500,2900,11259,10113,10716,3980,4144,4439,2700,6000,579,616
C,1300,0000,0000,1600,2364,2420,2492,1046,9800,1294,0000,2900,579,616
D,1400,0000,2500,0000,1098,1112,9930,4670,4650,3570,2000,0000,579,616
E,1800,3100,1600,6000,4710,4860,4670,1350,1310,1580,2000,1000,579,616
F,2600,2000,0000,1700,2250,2210,2620,9000,9600,6300,0000,1100,579,616
G,0000,1000,1100,0000,1180,1100,1220,5100,7100,1000,4000,0000,579,616
H,0000,6200,2200,1800,6000,3000,8000,0000,3300,5600,0000,1100,579,616
