, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0563,0.0386,0.0367,0.0391,0.0374,0.0369,0.0376,0.0454,0.0380,0.0425,0.0368,0.0378,OD600:600
B,0.0382,0.2425,0.2364,0.2731,0.0800,0.0801,0.0783,0.1871,0.1729,0.1751,0.0382,0.0371,OD600:600
C,0.0394,0.2384,0.2240,0.2575,0.0704,0.0701,0.0682,0.1778,0.1779,0.1771,0.0375,0.0383,OD600:600
D,0.0372,0.2220,0.2260,0.2288,0.0585,0.0568,0.0598,0.1615,0.1568,0.1579,0.0378,0.0370,OD600:600
E,0.0379,0.1257,0.1230,0.1230,0.0552,0.0549,0.0547,0.1134,0.1130,0.1182,0.0374,0.0382,OD600:600
F,0.0382,0.0824,0.0803,0.0840,0.0525,0.0561,0.0540,0.0758,0.0767,0.0772,0.0378,0.0378,OD600:600
G,0.0384,0.0582,0.0568,0.0571,0.0493,0.0460,0.0472,0.0519,0.0516,0.0533,0.0372,0.0370,OD600:600
H,0.0376,0.0486,0.0444,0.0386,0.0365,0.0386,0.0359,0.0371,0.0363,0.0376,0.0381,0.0389,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2200,0000,1900,1700,9000,9000,0000,8000,6000,1000,0000,479,520
B,8000,4300,3940,4910,4000,4000,0000,2810,2350,2280,4000,3000,479,520
C,0000,4100,3870,4400,0000,0000,1300,2440,2480,2390,5000,0000,479,520
D,9000,3350,3490,3570,5000,0000,0000,2440,2530,2280,4000,1000,479,520
E,8000,2360,2280,2420,4000,1900,0000,1560,1420,1630,0000,2000,479,520
F,0000,1980,1700,1730,2100,0000,1000,8300,1020,1080,0000,0000,479,520
G,3000,8300,8300,8600,0000,2000,1000,5200,5200,5300,0000,0000,479,520
H,0000,4500,8000,0000,0000,4000,7000,8000,2000,0000,8000,2000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,0000,1200,2400,7000,1900,0000,4300,9000,2000,7000,9000,579,616
B,0000,0000,3400,1500,4610,4760,4120,5020,2270,2230,0000,8000,579,616
C,0000,0000,1300,1800,3560,3740,3700,1770,1700,1830,1500,7000,579,616
D,2000,4000,2900,1500,2420,2240,1970,1750,1390,1660,2000,9000,579,616
E,2400,2600,6000,2100,2340,1920,1570,1200,9100,5700,1500,6000,579,616
F,8000,0000,1300,8000,1860,1640,1800,8100,1030,4400,2400,3000,579,616
G,3100,2600,2100,5000,1120,1280,1440,8300,1200,1080,0000,1700,579,616
H,0000,4000,1300,1500,1700,0000,3000,1300,3000,1300,3100,6000,579,616
