, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0862,0.0949,0.0918,0.0962,0.0926,0.0989,0.0987,0.0954,0.0999,0.0872,0.0912,0.0838,OD600:600
B,0.0950,0.7247,0.7580,0.7948,0.6054,0.6638,0.6072,0.6699,0.6722,0.6940,0.1081,0.1030,OD600:600
C,0.0990,0.6154,0.6423,0.7659,0.5450,0.5560,0.5338,0.6576,0.6367,0.6433,0.1921,0.1030,OD600:600
D,0.0981,0.3905,0.4859,0.5718,0.4019,0.4071,0.3994,0.4901,0.5037,0.4774,0.2246,0.1064,OD600:600
E,0.0988,0.1915,0.2825,0.3427,0.2943,0.3100,0.3077,0.3539,0.3873,0.3574,0.2386,0.1069,OD600:600
F,0.1069,0.1747,0.2881,0.2999,0.2623,0.2802,0.2819,0.3191,0.3211,0.3051,0.2525,0.1927,OD600:600
G,0.1030,0.1497,0.2590,0.2383,0.2434,0.2516,0.2463,0.2481,0.2411,0.2416,0.2071,0.1767,OD600:600
H,0.0864,0.2724,0.1417,0.1139,0.1134,0.1127,0.1205,0.1368,0.1161,0.1178,0.1027,0.0841,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,9000,0000,1000,1700,0000,1200,1100,2000,0000,0000,1100,479,520
B,0000,7790,8100,8760,0000,0000,1800,5010,5360,5330,0000,4000,479,520
C,0000,5620,5760,4250,3000,6000,6000,2400,2570,2810,2000,0000,479,520
D,1300,3360,2810,1690,8000,4000,0000,9700,9900,1130,3000,0000,479,520
E,8000,1080,9600,7100,0000,2200,0000,4500,6100,3700,4000,0000,479,520
F,3100,1010,3200,3400,0000,0000,1000,2500,5200,3300,5000,0000,479,520
G,0000,1300,4000,2400,0000,3000,4100,2400,1300,1900,3000,9000,479,520
H,1100,0000,0000,3100,2000,0000,1300,2200,0000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,3000,7000,1300,2600,9000,1100,8000,2300,1500,2800,4800,579,616
B,0000,1900,7000,2600,8944,9000,9043,3029,3480,3734,0000,1000,579,616
C,7000,0000,5000,1500,3810,3637,4174,1466,1635,1450,1500,7000,579,616
D,3600,0000,1700,7000,1519,1441,1629,5320,5770,6910,1700,4000,579,616
E,1500,0000,0000,2000,9060,7780,7160,3290,2310,2300,1900,1300,579,616
F,0000,3000,0000,1200,4100,4320,3120,1550,1680,1460,0000,1000,579,616
G,0000,4800,6000,7000,1830,1190,2550,1060,1290,1700,1400,3100,579,616
H,1200,0000,0000,2200,1100,0000,5000,1700,1100,2200,2400,1000,579,616
