, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0370,0.0363,0.0357,0.0360,0.0369,0.0418,0.0368,0.0387,0.0379,0.0466,0.0366,0.0376,OD600:600
B,0.0379,0.0442,0.0435,0.0437,0.0425,0.0417,0.0418,0.0427,0.0429,0.0442,0.0425,0.0372,OD600:600
C,0.0393,0.0454,0.0452,0.0431,0.0409,0.0410,0.0424,0.0443,0.0431,0.0431,0.0380,0.0384,OD600:600
D,0.0373,0.0441,0.0423,0.0425,0.0422,0.0417,0.0434,0.0424,0.0413,0.0411,0.0373,0.0396,OD600:600
E,0.0393,0.0438,0.0515,0.0420,0.0403,0.0405,0.0415,0.0436,0.0448,0.0439,0.0385,0.0382,OD600:600
F,0.0366,0.0435,0.0441,0.0498,0.0425,0.0399,0.0412,0.0433,0.0423,0.0407,0.0453,0.0382,OD600:600
G,0.0384,0.0441,0.0534,0.0444,0.0413,0.0411,0.0410,0.0423,0.0413,0.0475,0.0434,0.0374,OD600:600
H,0.0376,0.0384,0.0380,0.0380,0.0361,0.0377,0.0363,0.0366,0.0376,0.0378,0.0378,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,0000,2400,0000,0000,1600,0000,6000,3000,0000,0000,479,520
B,2200,0000,3100,2900,1000,9000,0000,9000,1200,0000,0000,4000,479,520
C,4000,4100,3400,2200,0000,1800,6000,3600,1300,3000,2000,1200,479,520
D,0000,4000,1600,1900,0000,1000,6000,1800,1700,9000,0000,0000,479,520
E,8000,3900,3200,1300,0000,7000,0000,1200,1300,2200,4000,0000,479,520
F,2800,2500,4200,3100,5000,0000,4000,8000,1500,2000,0000,0000,479,520
G,0000,0000,3400,2300,1700,2400,0000,2000,2200,1700,1100,0000,479,520
H,0000,0000,5000,0000,0000,8000,1300,1200,0000,0000,6000,1500,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,9000,0000,6500,6000,1800,2100,1100,1600,1800,1200,1000,579,616
B,3200,0000,0000,4000,1060,5900,9200,5400,5300,8300,3900,0000,579,616
C,1200,2200,2400,5500,9100,1190,7400,4300,6100,3500,3300,6000,579,616
D,0000,1900,1200,1000,7000,1090,9000,5900,5600,5000,3400,1000,579,616
E,0000,3600,4400,0000,1340,1010,1110,9700,2600,4700,4700,5300,579,616
F,3600,6000,3800,2200,1090,7500,7900,4900,5500,2900,1100,9000,579,616
G,2300,3100,5600,2000,9100,1230,8800,8000,4200,6000,2500,0000,579,616
H,6200,0000,1600,1400,4000,1000,9000,2300,3000,1700,1800,3000,579,616
