, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0845,0.0818,0.0808,0.0845,0.0801,0.0841,0.0824,0.0813,0.0826,0.0886,0.0827,0.0861,OD600:600
B,0.0902,0.9995,0.9942,0.9938,0.3809,0.3943,0.3817,0.9141,0.9186,0.9023,0.1022,0.1069,OD600:600
C,0.0944,0.7961,0.7901,0.7832,0.3065,0.3136,0.3096,0.7183,0.7142,0.7053,0.0977,0.0837,OD600:600
D,0.0873,0.5193,0.5092,0.5178,0.2419,0.2472,0.2464,0.4294,0.4339,0.4065,0.0971,0.0869,OD600:600
E,0.0926,0.3244,0.3179,0.3118,0.1537,0.1526,0.1529,0.2429,0.2227,0.2266,0.0959,0.0812,OD600:600
F,0.0923,0.1595,0.1615,0.1543,0.1187,0.1172,0.1225,0.1475,0.1445,0.1463,0.1014,0.0853,OD600:600
G,0.0925,0.1229,0.1400,0.1204,0.1088,0.1092,0.1068,0.1153,0.1147,0.1129,0.0961,0.0829,OD600:600
H,0.0817,0.1091,0.0940,0.0873,0.0925,0.0945,0.0898,0.0830,0.0854,0.0831,0.0841,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1100,1600,0000,4000,3000,0000,1000,1900,4000,6000,0000,479,520
B,0000,1362,1313,1327,1900,0000,4000,1065,1083,1134,0000,3000,479,520
C,0000,1008,9980,1000,0000,4000,2000,7770,8020,7960,1300,1500,479,520
D,0000,6890,6220,5930,0000,5000,0000,4510,4750,4290,2000,0000,479,520
E,1000,3540,3390,3280,0000,4000,1100,2120,1910,1910,7000,1000,479,520
F,1100,1320,1040,1220,1200,0000,8000,6900,1090,9400,2000,3000,479,520
G,0000,5400,5900,5800,0000,5000,0000,4900,4500,3600,4000,1800,479,520
H,0000,1000,2400,0000,2000,1100,5000,8000,0000,6000,1400,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1600,3600,3000,2800,0000,3000,0000,5800,2100,0000,1300,2500,579,616
B,2000,1900,3100,1100,4526,4013,4430,1253,1404,1428,0000,1200,579,616
C,1200,3300,0000,1000,3205,3294,3315,8200,7780,9120,1800,3500,579,616
D,2400,2000,1000,3800,2543,2744,2437,3970,4200,4670,2300,2400,579,616
E,7000,6000,8000,0000,1489,1545,1434,1840,2390,2530,1500,4000,579,616
F,1800,1000,0000,1600,6650,6990,6260,1420,1390,6700,3800,6000,579,616
G,3100,0000,4300,1000,3660,3380,3190,8400,1180,7900,0000,2600,579,616
H,2800,2600,1300,8000,1600,1500,8000,8000,1600,2500,2200,0000,579,616
