, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0873,0.1002,0.0973,0.1012,0.0969,0.1005,0.1008,0.1007,0.1062,0.0874,0.0987,0.0846,OD600:600
B,0.0986,0.5835,0.7609,0.8115,0.6480,0.7028,0.6900,0.7995,0.7644,0.6933,0.1123,0.1039,OD600:600
C,0.1045,0.4471,0.7065,0.9766,0.7086,0.7022,0.6608,0.9207,0.9126,0.9382,0.3037,0.1038,OD600:600
D,0.1036,0.2893,0.5893,0.6322,0.4789,0.3760,0.4366,0.6067,0.6075,0.5854,0.3274,0.1068,OD600:600
E,0.1170,0.1975,0.3873,0.3422,0.3304,0.3238,0.2765,0.3685,0.3489,0.3506,0.3182,0.1333,OD600:600
F,0.1091,0.1692,0.3773,0.3277,0.2826,0.2855,0.2778,0.3425,0.3472,0.3310,0.2953,0.3310,OD600:600
G,0.1080,0.1618,0.3710,0.3531,0.2379,0.2752,0.2008,0.2880,0.2935,0.2948,0.3323,0.2285,OD600:600
H,0.1021,0.3031,0.1526,0.1139,0.1107,0.1149,0.1193,0.1317,0.1160,0.1175,0.1037,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,1300,3300,0000,3000,1200,0000,0000,2000,4000,7000,5000,479,520
B,0000,8240,9730,9750,1300,0000,1200,5730,6000,5700,0000,1200,479,520
C,0000,6010,5600,3110,1400,0000,1200,1970,1860,2370,2000,2000,479,520
D,1000,3780,2410,1560,0000,3000,0000,7200,9000,8000,8000,0000,479,520
E,1000,1960,9100,5000,0000,0000,1500,2300,1500,2700,0000,0000,479,520
F,0000,1430,5300,2900,2400,1800,5000,2900,2600,2800,1600,0000,479,520
G,0000,6200,0000,8000,0000,7000,0000,0000,1100,2400,0000,0000,479,520
H,1300,0000,9000,2300,0000,3000,2700,0000,1700,0000,9000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,1600,2700,1300,3500,0000,2200,1000,3200,1600,3600,2400,579,616
B,0000,2300,6500,6800,11187,10829,10840,4073,4287,4515,2000,3400,579,616
C,1600,7200,6700,1700,2638,3084,2734,9880,1162,1437,0000,3800,579,616
D,1500,1400,1900,1900,1313,1433,1541,5450,5230,4640,0000,4000,579,616
E,2900,0000,4000,2600,5670,6920,6930,2350,1460,1670,7000,3000,579,616
F,0000,1000,4800,1300,3210,3790,3650,1950,1000,1150,4000,0000,579,616
G,4000,0000,8000,7000,1310,1600,2150,6000,1280,1050,6000,0000,579,616
H,3200,3000,9000,3000,0000,2700,1900,5000,9000,4600,1500,2000,579,616
