, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0849,0.0842,0.0865,0.0826,0.0896,0.0865,0.0845,0.0861,0.0888,0.0891,0.0963,OD600:600
B,0.1020,1.0211,0.9749,0.9685,0.7029,0.7054,0.6938,1.0025,0.9918,1.0245,0.1042,0.0935,OD600:600
C,0.1093,0.8292,0.7875,0.7659,0.5487,0.5321,0.5197,0.7983,0.7925,0.8055,0.1008,0.0926,OD600:600
D,0.0975,0.5710,0.5570,0.5627,0.2850,0.2873,0.2789,0.5594,0.5649,0.5492,0.1009,0.0935,OD600:600
E,0.1025,0.3388,0.3534,0.3617,0.1659,0.1666,0.1683,0.3697,0.3411,0.3277,0.1022,0.0906,OD600:600
F,0.1008,0.2517,0.1785,0.2180,0.1277,0.1248,0.1330,0.1943,0.2258,0.2118,0.1080,0.0927,OD600:600
G,0.1014,0.1354,0.1433,0.1264,0.1158,0.1146,0.1232,0.1233,0.1230,0.1197,0.1030,0.0901,OD600:600
H,0.0804,0.1207,0.1002,0.0974,0.0991,0.0977,0.0998,0.0909,0.0881,0.0852,0.0839,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,5000,1400,7000,0000,1100,2600,0000,0000,4000,0000,6000,479,520
B,0000,1533,1445,1443,1000,2800,2000,1198,1247,1257,0000,9000,479,520
C,0000,1217,1187,1091,4000,0000,5000,9600,9780,9580,2000,1400,479,520
D,0000,7830,7650,6790,0000,8000,0000,6040,6090,5830,0000,6000,479,520
E,1000,4050,4470,4240,0000,0000,4000,2980,2530,2330,0000,4000,479,520
F,1000,2310,1500,1690,1900,0000,2000,1040,1620,1720,1200,0000,479,520
G,0000,7200,7000,7100,0000,1300,1100,5500,4200,6000,4000,1000,479,520
H,9000,0000,0000,0000,0000,6000,7000,8000,1000,4000,4000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3100,2100,1400,4100,4400,0000,3600,2600,0000,4000,1200,2000,579,616
B,0000,1110,1170,1260,17414,16583,17325,3190,3402,3232,1000,0000,579,616
C,2300,5900,6900,1010,13029,11926,12002,1933,2359,2295,1100,1700,579,616
D,0000,6300,2500,4200,6008,6244,6266,1115,1076,9580,2100,1500,579,616
E,1900,5000,2200,4900,2615,2632,2301,4090,3610,3450,9000,2000,579,616
F,3000,4100,1500,3000,1012,1151,1218,1820,3240,2650,1000,2700,579,616
G,2700,0000,7000,2700,6640,6060,6660,1590,1260,2230,2800,2200,579,616
H,1900,3100,1000,0000,1100,1200,1500,0000,7000,5000,2200,0000,579,616
