, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0410,0.0367,0.0371,0.0384,0.0386,0.0373,0.0379,0.0383,0.0429,0.0454,0.0367,0.0392,OD600:600
B,0.0369,0.1187,0.1216,0.1253,0.0572,0.0628,0.0485,0.0822,0.0829,0.0820,0.0379,0.0375,OD600:600
C,0.0396,0.1102,0.1146,0.1140,0.0488,0.0461,0.0502,0.0743,0.0739,0.0735,0.0388,0.0385,OD600:600
D,0.0367,0.1000,0.1002,0.0947,0.0425,0.0442,0.0485,0.0701,0.0694,0.0685,0.0417,0.0375,OD600:600
E,0.0394,0.0934,0.0930,0.0932,0.0441,0.0438,0.0490,0.0680,0.0681,0.0756,0.0371,0.0385,OD600:600
F,0.0458,0.0732,0.0727,0.0761,0.0438,0.0559,0.0468,0.0672,0.0629,0.0679,0.0378,0.0385,OD600:600
G,0.0383,0.0553,0.0600,0.0542,0.0439,0.0431,0.0481,0.0515,0.0505,0.0620,0.0371,0.0368,OD600:600
H,0.0375,0.0565,0.0389,0.0416,0.0366,0.0376,0.0376,0.0445,0.0385,0.0387,0.0379,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,4000,0000,1500,5000,0000,1000,0000,9000,5000,6000,6000,479,520
B,0000,1870,1950,1870,0000,5000,2000,7400,8900,8900,0000,7000,479,520
C,0000,1740,1570,1680,0000,2000,0000,7800,7200,6700,0000,1200,479,520
D,2600,1600,1510,1230,0000,0000,1000,5800,6200,7900,4000,2000,479,520
E,1200,1160,1340,1380,8000,0000,8000,4400,5000,6000,1100,1200,479,520
F,1900,9700,8800,8900,0000,1600,0000,4900,3300,5500,0000,4000,479,520
G,8000,3600,2700,6300,2600,5000,0000,2600,1800,2700,0000,6000,479,520
H,0000,0000,1000,0000,6000,1000,4000,3000,0000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,7000,2800,1400,1900,4000,0000,3400,0000,7000,9000,1200,8000,579,616
B,7000,0000,6000,0000,1520,1210,9400,1800,9200,6800,7000,2300,579,616
C,4500,3100,2300,0000,6000,8600,1150,5400,5400,3600,0000,6000,579,616
D,3400,1100,1400,0000,9600,1090,1240,5800,6300,6100,4400,1200,579,616
E,1000,1600,5000,4000,4800,1070,5800,3100,8900,3200,0000,2000,579,616
F,1400,2300,5000,4400,4400,9600,1630,6600,5100,7700,0000,1000,579,616
G,9000,2400,2400,3300,9000,1310,8700,6100,3900,6400,1300,1900,579,616
H,1200,2800,9000,7000,2500,2000,2700,5000,1500,0000,1800,0000,579,616
