, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0938,0.0935,0.0970,0.0933,0.1009,0.0986,0.0984,0.1031,0.0873,0.0966,0.0842,OD600:600
B,0.0964,0.5811,0.7295,0.7766,0.6070,0.6556,0.6368,0.7586,0.7295,0.6474,0.1105,0.1035,OD600:600
C,0.1000,0.4426,0.6373,0.8822,0.6769,0.6582,0.6483,0.8783,0.9052,0.8952,0.3141,0.1032,OD600:600
D,0.0985,0.2859,0.5598,0.5364,0.3632,0.3928,0.3953,0.4833,0.5966,0.4773,0.3528,0.1059,OD600:600
E,0.1056,0.2010,0.4216,0.3694,0.3366,0.3161,0.3229,0.3232,0.3319,0.3638,0.2795,0.1050,OD600:600
F,0.1048,0.1670,0.3699,0.3374,0.3129,0.3401,0.2475,0.3244,0.3398,0.3791,0.2796,0.3249,OD600:600
G,0.1045,0.1624,0.3821,0.3760,0.2560,0.2922,0.2769,0.2372,0.2870,0.3034,0.3261,0.2194,OD600:600
H,0.0999,0.2889,0.1473,0.1156,0.1078,0.1092,0.1160,0.1255,0.1141,0.1154,0.1025,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1000,2600,4000,0000,2200,4000,0000,0000,1000,7000,1100,479,520
B,1400,8250,9180,9970,1200,0000,1100,6310,6380,5550,0000,6000,479,520
C,0000,5890,4950,3010,1000,2000,1000,1840,2060,2290,3000,7000,479,520
D,3000,3580,2240,1300,0000,0000,2000,1080,7100,1070,0000,0000,479,520
E,1100,1930,8900,6200,0000,4000,2000,2900,4500,3400,0000,0000,479,520
F,0000,1730,5100,5100,5000,5000,0000,2600,1600,2400,5000,0000,479,520
G,0000,4500,5600,3500,2500,0000,0000,2100,1200,1200,0000,2000,479,520
H,0000,9000,0000,0000,0000,1500,7000,1000,0000,5000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1700,1000,2500,8000,1000,2100,3100,1200,2000,2000,579,616
B,1100,6800,5800,3900,12366,11860,12167,4962,5149,4845,0000,3000,579,616
C,2400,3800,3800,2400,3316,3565,3252,1290,1500,1718,8000,1900,579,616
D,0000,2200,4000,3400,1595,1599,1657,6510,5880,7610,1100,0000,579,616
E,2000,3800,7000,1400,8980,8480,6710,2220,2210,2550,0000,1900,579,616
F,6000,4800,3600,0000,4290,4430,3810,1340,1460,2070,8000,1400,579,616
G,2000,0000,2800,0000,2340,2040,2120,1120,1830,8800,1900,9000,579,616
H,2300,7000,0000,3000,0000,0000,0000,2900,1100,4500,2900,1300,579,616
