, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0881,0.0823,0.0815,0.0859,0.0808,0.0872,0.0839,0.0828,0.0844,0.0891,0.0855,0.1013,OD600:600
B,0.0978,1.0089,0.9736,0.9703,0.6847,0.6896,0.6805,1.0020,0.9884,1.0163,0.1039,0.0945,OD600:600
C,0.1048,0.8189,0.7867,0.7699,0.5259,0.5191,0.5043,0.7964,0.7896,0.7997,0.1002,0.0910,OD600:600
D,0.0941,0.5665,0.5494,0.5547,0.2850,0.2863,0.2806,0.5486,0.5573,0.5357,0.1010,0.0934,OD600:600
E,0.0996,0.3533,0.3544,0.3537,0.1633,0.1649,0.1625,0.3523,0.3316,0.3084,0.1017,0.0898,OD600:600
F,0.0995,0.2549,0.1938,0.1773,0.1243,0.1233,0.1297,0.1889,0.2094,0.2091,0.0985,0.0923,OD600:600
G,0.0994,0.1301,0.1400,0.1258,0.1147,0.1133,0.1117,0.1221,0.1217,0.1184,0.1028,0.0902,OD600:600
H,0.0819,0.1183,0.0920,0.0970,0.1018,0.0997,0.0990,0.0893,0.0869,0.0849,0.0808,0.0841,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,0000,1000,0000,0000,0000,1600,0000,6000,0000,1000,1200,479,520
B,7000,1572,1494,1508,1100,0000,1300,1261,1269,1339,2000,0000,479,520
C,4000,1303,1204,1124,2800,6000,8000,9450,9920,9990,8000,2000,479,520
D,0000,8880,7690,7450,1000,0000,9000,5950,6010,5890,7000,0000,479,520
E,1000,4670,4540,4370,0000,2000,3000,2810,2470,2390,1000,0000,479,520
F,0000,2380,1880,1670,0000,0000,3000,1360,1630,1660,1700,0000,479,520
G,2000,2900,9500,6000,0000,0000,1200,4200,7200,5000,0000,6000,479,520
H,1900,0000,2400,1800,2600,4000,1000,1400,3000,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5200,1500,3200,3000,1600,1600,1700,1000,1100,3000,3000,1800,579,616
B,3000,7200,9700,6800,16228,16917,16148,2895,2905,2946,1500,1400,579,616
C,2700,1200,4600,5800,11753,11615,11910,1896,1821,1882,3100,0000,579,616
D,8000,3800,5700,4300,6122,5699,5687,9200,8710,9090,1000,8000,579,616
E,6000,6000,1100,4100,2287,2384,2164,3510,3220,3970,8000,1500,579,616
F,2000,1600,1900,8000,9430,1053,1062,2040,2090,2050,1300,1100,579,616
G,1500,7000,2200,1400,5550,5250,4180,1020,1280,1710,7000,1900,579,616
H,2800,0000,3600,2500,0000,2500,2500,2000,2500,1900,2000,1100,579,616
