, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0383,0.0356,0.0364,0.0361,0.0368,0.0382,0.0370,0.0380,0.0379,0.0466,0.0372,0.0409,OD600:600
B,0.0421,0.9073,0.9045,0.9006,0.1188,0.1206,0.1178,0.7587,0.7746,0.7635,0.0403,0.0404,OD600:600
C,0.0473,0.7018,0.6985,0.6974,0.0814,0.0819,0.0844,0.5783,0.5846,0.5764,0.0378,0.0384,OD600:600
D,0.0377,0.4358,0.4179,0.4240,0.0571,0.0568,0.0568,0.3292,0.3299,0.3006,0.0377,0.0393,OD600:600
E,0.0390,0.2376,0.2358,0.2271,0.0496,0.0500,0.0511,0.1594,0.1453,0.1500,0.0383,0.0377,OD600:600
F,0.0368,0.1209,0.1122,0.1154,0.0510,0.0500,0.0507,0.0762,0.0797,0.0784,0.0547,0.0391,OD600:600
G,0.0386,0.0572,0.0751,0.0575,0.0450,0.0442,0.0444,0.0534,0.0525,0.0543,0.0387,0.0371,OD600:600
H,0.0366,0.0460,0.0383,0.0379,0.0366,0.0377,0.0359,0.0366,0.0373,0.0382,0.0383,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1200,2000,2000,1000,0000,0000,1400,0000,0000,0000,7000,479,520
B,0000,1893,1841,1800,3000,1300,5000,1595,1624,1554,0000,8000,479,520
C,0000,1334,1317,1312,0000,1000,0000,1155,1160,1114,1000,1000,479,520
D,1700,7460,7340,7370,1400,7000,8000,5980,5580,5690,8000,1100,479,520
E,0000,4350,3730,3610,0000,1500,0000,2280,2350,2390,0000,2000,479,520
F,1800,1650,1550,1550,0000,0000,6000,9600,1030,1100,8000,0000,479,520
G,8000,5900,6000,6700,1000,5000,1000,3700,4300,2900,5000,2000,479,520
H,8000,0000,1100,0000,1800,0000,7000,2000,4000,3000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,6000,6000,7000,4000,6000,1100,1800,2500,2000,1800,579,616
B,1000,5000,1000,3000,2296,2142,2098,1125,1075,9110,1900,1000,579,616
C,1100,0000,1000,3000,1364,1227,1326,7830,9680,8480,1600,1800,579,616
D,0000,0000,3900,3300,5510,5150,5650,5700,4820,5440,1700,0000,579,616
E,2300,2000,2300,0000,3730,4220,3130,1930,2140,2320,0000,8000,579,616
F,1800,3300,1000,1500,4170,4140,4200,1350,1540,8500,3100,2200,579,616
G,3100,5700,3200,1000,3710,3510,3440,7400,9600,5600,8000,3600,579,616
H,0000,0000,1400,1300,0000,2000,1600,3100,2500,1600,2400,2200,579,616
