, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0560,0.0383,0.0370,0.0391,0.0376,0.0374,0.0372,0.0433,0.0376,0.0429,0.0364,0.0374,OD600:600
B,0.0382,0.1698,0.1547,0.1825,0.0630,0.0628,0.0615,0.1263,0.1170,0.1163,0.0380,0.0370,OD600:600
C,0.0392,0.1736,0.1602,0.1756,0.0565,0.0557,0.0538,0.1132,0.1138,0.1141,0.0377,0.0384,OD600:600
D,0.0367,0.1572,0.1636,0.1618,0.0478,0.0482,0.0476,0.1054,0.1024,0.1039,0.0375,0.0373,OD600:600
E,0.0385,0.1121,0.1138,0.1139,0.0471,0.0479,0.0481,0.0993,0.0990,0.0989,0.0372,0.0383,OD600:600
F,0.0387,0.0771,0.0759,0.0791,0.0469,0.0493,0.0482,0.0708,0.0728,0.0739,0.0378,0.0375,OD600:600
G,0.0388,0.0544,0.0545,0.0542,0.0495,0.0456,0.0469,0.0509,0.0517,0.0524,0.0373,0.0367,OD600:600
H,0.0374,0.0444,0.0416,0.0376,0.0368,0.0412,0.0357,0.0370,0.0362,0.0387,0.0373,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,1100,0000,0000,0000,2100,0000,2000,0000,1800,8000,1900,479,520
B,0000,2590,2450,3090,0000,0000,0000,1630,1380,1380,0000,0000,479,520
C,9000,2560,2350,2710,0000,0000,1900,1490,1410,1460,0000,1300,479,520
D,0000,2980,2940,2530,1000,7000,1900,1510,1390,1140,5000,2000,479,520
E,0000,1510,1740,1830,0000,2500,6000,1220,1150,8900,0000,0000,479,520
F,0000,1450,9800,1260,1000,0000,3000,6700,7200,8700,0000,2000,479,520
G,6000,1080,4300,6900,1800,1100,4000,4200,3600,4300,0000,7000,479,520
H,0000,6000,1200,1600,0000,0000,7000,1000,0000,1700,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3200,1100,7000,3200,0000,0000,2400,2300,2400,6000,3000,2000,579,616
B,2400,2000,3100,0000,2730,4060,2910,5080,1420,1700,0000,1500,579,616
C,6000,0000,2400,0000,1320,1960,1690,1280,1010,9200,6000,3300,579,616
D,0000,0000,1400,3700,1340,6500,9900,8600,6000,7600,0000,2200,579,616
E,9000,1500,2200,0000,1200,1280,1310,4200,7000,4700,1000,2300,579,616
F,0000,1500,4000,3100,1080,1350,6100,8100,5700,6400,3000,2400,579,616
G,9000,2500,2800,2100,1330,1580,8700,3300,7900,6600,0000,1300,579,616
H,1800,0000,2600,3300,2400,9000,4900,1200,1400,3000,1300,4000,579,616
