, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0851,0.0882,0.0832,0.0871,0.0824,0.0876,0.0848,0.0837,0.0859,0.0887,0.0877,0.0859,OD600:600
B,0.1002,1.0200,0.9720,0.9666,0.7084,0.7119,0.6966,0.9990,0.9877,1.0215,0.1029,0.0943,OD600:600
C,0.1077,0.8298,0.7849,0.7629,0.5534,0.5396,0.5228,0.7963,0.7894,0.8035,0.1001,0.0917,OD600:600
D,0.0956,0.5719,0.5567,0.5658,0.2864,0.2912,0.2833,0.5647,0.5676,0.5492,0.1004,0.0931,OD600:600
E,0.1022,0.3331,0.3551,0.3610,0.1666,0.1712,0.1715,0.3769,0.3516,0.3318,0.1010,0.0896,OD600:600
F,0.1003,0.2479,0.1755,0.2114,0.1272,0.1247,0.1356,0.1964,0.2207,0.2105,0.0983,0.0936,OD600:600
G,0.1004,0.1364,0.1429,0.1265,0.1154,0.1143,0.1228,0.1228,0.1232,0.1190,0.1028,0.0887,OD600:600
H,0.0809,0.1177,0.0941,0.0969,0.0977,0.0993,0.0991,0.0891,0.0854,0.0842,0.0814,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2000,0000,0000,1000,0000,6000,1700,2300,7000,0000,0000,479,520
B,0000,1515,1464,1503,0000,4000,1500,1238,1291,1259,1000,0000,479,520
C,0000,1206,1162,1148,3900,1300,1500,9200,9510,9950,0000,7000,479,520
D,2000,7910,7470,6830,4000,1200,0000,6090,6140,5720,3000,0000,479,520
E,0000,3940,4290,4180,9000,0000,0000,2780,2400,2370,0000,2500,479,520
F,0000,2500,1400,1700,7000,0000,1600,1350,1710,1630,0000,0000,479,520
G,0000,7300,9200,7300,1000,1100,5000,4800,4800,4300,0000,0000,479,520
H,1200,0000,2500,0000,1300,0000,1100,2000,0000,1200,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1100,2100,0000,2400,1900,2400,1400,1200,0000,2000,0000,0000,579,616
B,1500,1150,1450,1370,18463,17501,18091,3217,3435,3366,1100,2200,579,616
C,1500,6400,9300,5800,13233,12182,12529,2044,2266,2322,0000,3400,579,616
D,1300,2000,2900,3300,6234,5891,5878,1163,1109,9390,3900,1000,579,616
E,1700,2100,2900,2600,2531,2446,2356,4350,3620,3690,1100,2500,579,616
F,3700,1200,2700,2300,1181,1129,1246,2790,3240,2590,1800,1000,579,616
G,1200,3100,8000,0000,7320,7350,7080,2410,1770,1820,1500,2400,579,616
H,1400,2400,1200,1800,8000,3300,2300,0000,0000,5000,2500,1200,579,616
