, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0866,0.0945,0.0940,0.0966,0.0958,0.0979,0.1004,0.0994,0.1025,0.0874,0.0948,0.0829,OD600:600
B,0.1021,0.6025,0.7778,0.8072,0.6832,0.7134,0.6952,0.7628,0.7504,0.7294,0.1096,0.1020,OD600:600
C,0.1017,0.5686,0.6720,0.9174,0.7164,0.7113,0.6936,0.8634,0.8605,0.8704,0.3252,0.1031,OD600:600
D,0.0998,0.3485,0.6008,0.6276,0.5154,0.4954,0.5008,0.6053,0.6822,0.6140,0.3558,0.1066,OD600:600
E,0.1002,0.1918,0.4000,0.4169,0.3614,0.4155,0.3961,0.3958,0.4153,0.4404,0.3303,0.1050,OD600:600
F,0.1069,0.1652,0.4017,0.4025,0.3595,0.3720,0.3631,0.3802,0.4192,0.4012,0.3212,0.3248,OD600:600
G,0.1037,0.1481,0.3592,0.3308,0.3457,0.3475,0.3714,0.3579,0.3644,0.3614,0.3359,0.2975,OD600:600
H,0.0870,0.2736,0.1498,0.1116,0.1084,0.1094,0.1174,0.1209,0.1148,0.1295,0.1009,0.0862,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,1300,0000,7000,2100,1500,0000,0000,0000,5000,5000,4000,479,520
B,4000,6780,8600,8870,8000,1800,0000,5460,5840,5180,0000,5000,479,520
C,3000,5220,5120,2480,2000,0000,0000,1360,1680,2090,0000,2000,479,520
D,1900,2700,1890,1010,2000,0000,0000,6200,8700,7100,1500,0000,479,520
E,1300,1170,5900,1300,0000,1700,1700,1900,2800,2400,0000,0000,479,520
F,0000,9300,1500,1200,1000,9000,8000,1100,1100,1100,1200,1000,479,520
G,6000,4900,3300,3000,1000,9000,0000,2000,0000,0000,1900,1200,479,520
H,2000,0000,2000,2100,0000,1400,2100,0000,7000,2800,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,7000,0000,4000,0000,5000,1200,2000,5000,8000,0000,8000,579,616
B,3200,4000,1100,1800,12086,11365,11697,4603,4897,4435,1000,3300,579,616
C,8000,2700,2900,0000,2791,2766,2760,9140,1186,1429,0000,4000,579,616
D,0000,1600,1300,1300,1020,9590,9900,4440,4720,4100,0000,9000,579,616
E,1500,4200,1800,1100,4430,4910,5110,1840,1780,1480,1300,0000,579,616
F,0000,1800,2100,4000,3070,2290,2130,1290,1380,7700,2000,1700,579,616
G,3000,2100,1500,0000,7300,1110,1660,6800,7400,7700,3000,2000,579,616
H,3100,5000,2600,0000,1000,2000,3000,2200,2900,4000,2800,1300,579,616
