, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1008,0.1242,0.0884,0.0961,0.0918,0.0973,0.1005,0.1028,0.1025,0.1051,0.0964,0.0822,OD600:600
B,0.0918,1.0058,1.1921,1.2761,1.0035,1.0167,1.0023,1.2622,1.2389,1.2299,0.1082,0.0986,OD600:600
C,0.1015,0.8741,0.8990,1.0076,0.7826,0.7773,0.7655,0.9965,0.9845,0.9944,0.1366,0.1030,OD600:600
D,0.0997,0.4476,0.4688,0.6431,0.5139,0.5108,0.5552,0.5926,0.6727,0.6074,0.1367,0.1049,OD600:600
E,0.0953,0.2802,0.3050,0.3074,0.3530,0.3910,0.4052,0.4465,0.4480,0.4395,0.2345,0.1041,OD600:600
F,0.0967,0.2163,0.2495,0.2860,0.2770,0.3393,0.3604,0.3906,0.3837,0.3901,0.2876,0.1170,OD600:600
G,0.1013,0.1485,0.1649,0.1750,0.1674,0.1615,0.1582,0.1783,0.1693,0.1736,0.1373,0.1267,OD600:600
H,0.0826,0.1371,0.1359,0.1009,0.1028,0.1033,0.1052,0.1028,0.1038,0.1024,0.0976,0.0849,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,9800,1500,4000,6000,0000,0000,0000,4000,2000,1000,4000,479,520
B,4400,1921,2128,2182,2600,3100,1100,1586,1560,1562,2000,0000,479,520
C,1000,1398,1362,1332,1100,9000,0000,9420,9240,9670,1300,2000,479,520
D,2900,7390,6280,6560,0000,6000,0000,2870,4160,4250,1200,1000,479,520
E,1100,3610,3390,3000,0000,1700,1000,1230,1350,1380,0000,4000,479,520
F,9000,2740,2280,2090,0000,8000,0000,7200,7200,8300,1000,4000,479,520
G,0000,1390,8200,7200,0000,0000,0000,5500,5900,5100,0000,0000,479,520
H,0000,9700,8300,7000,0000,0000,0000,1300,3000,1700,5000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,2800,5000,1800,1900,2300,3300,1000,4000,1000,2300,0000,579,616
B,4500,7000,5200,1900,24561,23658,25336,6905,7116,7395,2800,1000,579,616
C,1000,2700,0000,3700,15289,14333,15134,4437,4665,4731,1800,0000,579,616
D,1600,3900,2000,4800,6927,5697,5077,1615,1990,2346,2500,2100,579,616
E,5000,0000,2300,2200,3545,2874,2503,6650,7500,7720,0000,6000,579,616
F,0000,1800,4300,3000,2383,1851,1375,3050,3710,3380,0000,0000,579,616
G,0000,2100,3400,0000,7390,5440,6610,2110,2610,2250,2000,0000,579,616
H,3700,2900,4000,0000,1000,6000,8000,0000,1900,5000,2400,1700,579,616
