, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1002,0.1222,0.0862,0.0953,0.0884,0.0942,0.0983,0.0999,0.1007,0.1003,0.0950,0.0809,OD600:600
B,0.0871,1.0159,1.1659,1.2601,0.9920,0.9996,0.9879,1.2533,1.2399,1.2195,0.1051,0.0977,OD600:600
C,0.0963,0.8590,0.8616,0.9672,0.7459,0.7485,0.7292,0.9589,0.9367,0.9442,0.1054,0.1009,OD600:600
D,0.0949,0.4488,0.4459,0.6106,0.5059,0.4964,0.5401,0.5751,0.6434,0.5834,0.1235,0.1033,OD600:600
E,0.0886,0.2786,0.2815,0.3016,0.3437,0.3738,0.3857,0.4273,0.4302,0.4202,0.2169,0.1021,OD600:600
F,0.0944,0.2131,0.2194,0.2709,0.2635,0.3209,0.3351,0.3702,0.3644,0.3733,0.2679,0.1041,OD600:600
G,0.1003,0.1467,0.1409,0.1462,0.1474,0.1549,0.1553,0.1735,0.1556,0.1527,0.1100,0.1051,OD600:600
H,0.0835,0.1348,0.1345,0.1001,0.1028,0.1019,0.1046,0.1008,0.0999,0.0999,0.0953,0.0845,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,9600,3800,1600,0000,0000,5000,6000,7000,8000,0000,1000,479,520
B,1200,2023,2096,2198,0000,2300,8000,1654,1647,1565,5000,5000,479,520
C,0000,1462,1455,1479,0000,0000,1000,1037,1060,1100,0000,0000,479,520
D,9000,7540,7170,7280,2000,0000,1300,3100,4150,4390,1500,0000,479,520
E,3000,3840,3930,3420,1000,1000,1100,1380,1380,1460,1000,0000,479,520
F,0000,2570,2310,2490,8000,1200,0000,8900,9600,8700,0000,6000,479,520
G,0000,9900,7300,8900,6000,1300,7000,5800,6400,5800,6000,2000,479,520
H,1200,7400,7500,0000,0000,0000,3000,0000,4000,3000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,3600,1200,4200,1700,6000,0000,2900,3000,0000,0000,2900,579,616
B,2000,2800,0000,4900,24835,24107,25302,6969,7001,7119,0000,1500,579,616
C,2000,0000,0000,5000,17335,16161,16611,4954,5033,5219,1900,2000,579,616
D,3600,5000,1100,3800,7565,6133,5368,1834,2109,2194,2200,1600,579,616
E,3800,0000,7000,0000,3832,3120,3163,7390,1009,7830,7000,3400,579,616
F,2200,1000,2300,9000,2449,2004,1497,3300,4610,4850,2000,5000,579,616
G,1100,0000,3600,2800,7920,7000,6870,1780,1490,2560,2000,1500,579,616
H,5700,1300,1300,0000,5000,2100,6000,3400,1600,8000,3900,5000,579,616
