, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0388,0.0377,0.0380,0.0423,0.0383,0.0373,0.0377,0.0383,0.0427,0.0457,0.0368,0.0391,OD600:600
B,0.0367,0.0805,0.0786,0.0800,0.0484,0.0589,0.0445,0.0593,0.0603,0.0664,0.0379,0.0376,OD600:600
C,0.0390,0.0684,0.0708,0.0703,0.0463,0.0437,0.0486,0.0564,0.0567,0.0559,0.0385,0.0384,OD600:600
D,0.0362,0.0668,0.0688,0.0635,0.0412,0.0428,0.0458,0.0594,0.0580,0.0572,0.0415,0.0374,OD600:600
E,0.0379,0.0660,0.0675,0.0648,0.0431,0.0426,0.0457,0.0587,0.0571,0.0652,0.0370,0.0384,OD600:600
F,0.0449,0.0665,0.0661,0.0658,0.0425,0.0527,0.0456,0.0577,0.0554,0.0554,0.0379,0.0379,OD600:600
G,0.0384,0.0562,0.0687,0.0551,0.0434,0.0420,0.0469,0.0516,0.0506,0.0614,0.0371,0.0364,OD600:600
H,0.0371,0.0441,0.0389,0.0408,0.0365,0.0375,0.0375,0.0441,0.0386,0.0393,0.0379,0.0378,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1800,0000,1600,4000,1000,0000,0000,1500,0000,1900,0000,479,520
B,0000,6900,9700,1060,0000,0000,4000,2500,4800,4900,9000,2000,479,520
C,1000,3400,3200,4300,5000,0000,3000,3100,3100,2200,0000,0000,479,520
D,0000,3900,5500,6300,0000,2000,0000,4300,2500,3600,0000,0000,479,520
E,0000,2900,5200,7100,7000,0000,0000,1800,3800,4200,1000,0000,479,520
F,8000,8500,7500,5700,1100,0000,1000,2600,1000,3600,1200,0000,479,520
G,4000,4800,5700,6300,0000,6000,0000,2700,2500,3700,3000,3000,479,520
H,0000,0000,0000,1700,0000,0000,4000,0000,5000,0000,0000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5500,2500,5000,1900,7000,7000,2600,8000,3100,2600,0000,1300,579,616
B,1000,2000,1000,1500,1050,1110,6000,4600,2900,4400,3000,1200,579,616
C,4100,0000,5000,9000,9300,2900,5200,2700,2400,4600,3800,2600,579,616
D,5000,1600,5000,2100,6800,4900,1250,4400,3300,0000,4700,1500,579,616
E,4000,1000,8000,3300,6600,6000,4600,5100,3300,4300,1000,2200,579,616
F,1100,1000,3300,2100,5800,8100,7500,6100,3900,6200,3100,0000,579,616
G,1700,1100,7000,2000,6500,8500,8800,6500,2300,4200,2000,1000,579,616
H,1300,0000,1200,2300,0000,2000,0000,4000,1900,1000,2400,1000,579,616
