, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1012,0.1341,0.0853,0.0938,0.0860,0.0922,0.0952,0.0986,0.0980,0.1684,0.0927,0.0809,OD600:600
B,0.0894,0.9571,1.2104,1.2944,1.0765,1.0821,1.0603,1.2785,1.2210,1.2154,0.1053,0.0993,OD600:600
C,0.0971,0.7297,0.9224,0.9724,0.7990,0.8190,0.7999,0.9843,0.9713,0.9923,0.1057,0.0986,OD600:600
D,0.0965,0.4327,0.4282,0.7012,0.6083,0.5888,0.6396,0.8060,0.8295,0.7248,0.1339,0.1005,OD600:600
E,0.0922,0.2776,0.2750,0.3420,0.4629,0.4804,0.4479,0.5090,0.5107,0.4904,0.3227,0.1007,OD600:600
F,0.0962,0.2170,0.2238,0.3872,0.3950,0.4204,0.3640,0.4281,0.4346,0.4163,0.3264,0.1033,OD600:600
G,0.1013,0.1551,0.1441,0.1647,0.1618,0.1856,0.1819,0.1896,0.1611,0.1553,0.1079,0.1030,OD600:600
H,0.0822,0.1439,0.1394,0.1000,0.1012,0.0999,0.1063,0.0988,0.1021,0.1016,0.0975,0.0858,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,1510,0000,0000,2000,8000,2000,0000,0000,1100,0000,8000,479,520
B,2000,2009,2213,2485,4000,2000,4000,1731,1725,1681,0000,3000,479,520
C,0000,1436,1585,1654,2600,0000,9000,1124,1194,1186,1700,5000,479,520
D,2400,8260,7740,7390,2000,1900,0000,2630,3420,4230,1000,1000,479,520
E,5000,4630,4450,2950,1300,0000,0000,6900,8600,7400,2000,1000,479,520
F,1100,3330,2940,1900,7000,1600,7000,5600,5000,6100,0000,0000,479,520
G,1000,1400,7700,1110,0000,0000,0000,6100,6400,6300,1000,6000,479,520
H,3400,1030,1240,0000,0000,4000,0000,3000,3000,0000,7000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,5600,2000,4600,3200,2600,2100,2300,4000,3000,0000,1700,579,616
B,2900,1450,1480,1650,29444,28160,28743,8656,9130,8898,0000,1500,579,616
C,2000,9900,1470,1230,20556,19053,18555,6633,6545,6723,1900,1600,579,616
D,7000,6400,5900,3400,4790,3809,3666,1376,1805,2267,0000,2000,579,616
E,1200,5800,1600,3600,2161,1733,1801,5750,5260,6040,1000,2500,579,616
F,0000,2000,3300,2000,1564,1074,9780,2840,3400,3350,1200,0000,579,616
G,1700,3700,0000,3700,9100,7630,8680,1810,2780,2390,1500,1100,579,616
H,6500,2400,0000,3000,0000,6000,1500,1200,1200,1000,1000,7000,579,616
