, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0910,0.0974,0.0940,0.1001,0.0948,0.1000,0.0992,0.0991,0.1026,0.0873,0.0971,0.0850,OD600:600
B,0.1022,0.5780,0.6790,0.7379,0.5951,0.6195,0.6094,0.7432,0.6768,0.6484,0.1100,0.1035,OD600:600
C,0.1031,0.4446,0.6009,0.8351,0.6425,0.6580,0.6494,0.8801,0.8889,0.8797,0.3566,0.1034,OD600:600
D,0.1019,0.2857,0.5395,0.4731,0.3762,0.4737,0.4504,0.5077,0.5385,0.4817,0.3483,0.1071,OD600:600
E,0.1108,0.1970,0.3992,0.3626,0.3902,0.3205,0.2851,0.3376,0.3515,0.2936,0.2430,0.1135,OD600:600
F,0.1071,0.1667,0.3097,0.2701,0.3028,0.3576,0.2452,0.4232,0.3193,0.3544,0.1935,0.2861,OD600:600
G,0.1039,0.1717,0.3699,0.2818,0.2053,0.3278,0.1736,0.2868,0.2672,0.3285,0.2459,0.1717,OD600:600
H,0.0901,0.2930,0.1513,0.1134,0.1101,0.1130,0.1186,0.1294,0.1157,0.1184,0.0992,0.0854,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,5000,8000,0000,0000,4000,0000,9000,0000,5000,1300,0000,9000,479,520
B,0000,7690,8120,8670,0000,8000,1100,6020,5950,5250,0000,3000,479,520
C,0000,5450,4520,2930,1300,1300,4000,1990,2050,2480,0000,0000,479,520
D,0000,3230,1760,1060,4000,0000,1300,7900,8700,8400,0000,0000,479,520
E,1100,1800,8600,6300,1300,1000,2000,2200,3200,3100,3000,1000,479,520
F,0000,1910,6300,4000,0000,1400,2000,2100,3000,2200,0000,0000,479,520
G,4000,7600,4900,1100,0000,1000,1000,0000,8000,1300,4000,0000,479,520
H,0000,3800,0000,4000,0000,0000,1000,1100,9000,1300,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2600,7000,2700,0000,3100,9000,0000,1600,4600,0000,0000,1000,579,616
B,0000,1010,9000,1070,12523,11988,13174,5098,5146,5237,2000,3100,579,616
C,8000,1300,2700,6400,3728,3377,3347,1389,1506,1782,1100,2300,579,616
D,2000,1500,9000,4000,1788,1770,1608,7600,7380,6680,2400,4000,579,616
E,1300,2400,3300,2700,9480,7830,7470,2410,2330,2520,0000,9000,579,616
F,2200,2100,5400,2900,4720,4530,3890,2080,2260,2090,0000,0000,579,616
G,2800,0000,3100,0000,2450,2030,2120,1200,1140,1510,0000,5500,579,616
H,2500,6000,2000,0000,1500,6000,7000,6000,2200,6300,2200,2100,579,616
