, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0564,0.0376,0.0370,0.0390,0.0374,0.0375,0.0367,0.0426,0.0380,0.0429,0.0360,0.0378,OD600:600
B,0.0383,0.0734,0.0686,0.0751,0.0477,0.0483,0.0480,0.0617,0.0579,0.0582,0.0378,0.0370,OD600:600
C,0.0394,0.0704,0.0691,0.0713,0.0473,0.0504,0.0443,0.0534,0.0533,0.0554,0.0377,0.0381,OD600:600
D,0.0373,0.0592,0.0610,0.0605,0.0424,0.0432,0.0431,0.0530,0.0517,0.0518,0.0377,0.0373,OD600:600
E,0.0384,0.0591,0.0597,0.0607,0.0425,0.0432,0.0446,0.0526,0.0519,0.0558,0.0373,0.0381,OD600:600
F,0.0381,0.0601,0.0585,0.0604,0.0418,0.0440,0.0431,0.0505,0.0529,0.0530,0.0377,0.0378,OD600:600
G,0.0382,0.0570,0.0561,0.0564,0.0457,0.0418,0.0445,0.0509,0.0525,0.0526,0.0374,0.0364,OD600:600
H,0.0376,0.0455,0.0392,0.0381,0.0367,0.0381,0.0360,0.0371,0.0366,0.0379,0.0374,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,0000,0000,3000,0000,1300,2100,8000,2100,0000,0000,8000,479,520
B,0000,4100,6700,8100,0000,5000,4000,2800,2900,2600,0000,0000,479,520
C,0000,7400,6000,6900,7000,1000,6000,4000,3800,2700,0000,0000,479,520
D,2200,7200,6300,2300,0000,0000,3000,3300,3200,1800,2000,0000,479,520
E,0000,3800,5000,5700,0000,1000,0000,2100,2500,2700,0000,0000,479,520
F,1100,5800,5900,6000,4000,0000,0000,2100,2100,2300,0000,0000,479,520
G,9000,4600,3400,4600,0000,7000,6000,2000,2900,2800,0000,0000,479,520
H,0000,1900,9000,1000,1900,1000,1000,2000,1200,1400,5000,1000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2400,4800,0000,0000,1600,2100,9000,0000,1000,0000,0000,2100,579,616
B,8000,0000,3300,2700,1520,9200,6200,5350,3800,7900,2000,2500,579,616
C,2600,0000,2000,1100,1010,6800,6800,5500,3700,5900,1600,2100,579,616
D,1900,2000,1800,3100,6000,4000,7000,5300,8600,7700,1800,2000,579,616
E,1000,3000,0000,1400,4400,8900,1020,5900,4300,4500,1400,5000,579,616
F,6100,1000,3300,2800,8600,6100,9300,6000,3100,6200,1100,1000,579,616
G,2700,6400,1400,0000,8200,1240,8500,5400,7100,3500,2000,2200,579,616
H,1100,2100,2600,1000,1600,1800,7000,1000,2800,1100,3400,1700,579,616
