, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0863,0.0816,0.0807,0.0844,0.0810,0.0884,0.0816,0.0818,0.0839,0.0884,0.0834,0.0835,OD600:600
B,0.0947,0.9999,0.9720,0.9687,0.6858,0.6969,0.6875,0.9925,0.9813,0.9993,0.1008,0.1096,OD600:600
C,0.0987,0.8093,0.7829,0.7676,0.5142,0.5099,0.5013,0.7861,0.7807,0.7887,0.1012,0.0854,OD600:600
D,0.1012,0.5641,0.5456,0.5467,0.2859,0.2868,0.2834,0.5375,0.5427,0.5275,0.0984,0.0884,OD600:600
E,0.0978,0.3614,0.3559,0.3508,0.1662,0.1668,0.1645,0.3398,0.3245,0.3115,0.0998,0.0837,OD600:600
F,0.0982,0.2563,0.2329,0.1986,0.1227,0.1214,0.1267,0.1897,0.2021,0.1978,0.0998,0.0876,OD600:600
G,0.0984,0.1264,0.1335,0.1228,0.1120,0.1110,0.1100,0.1194,0.1193,0.1147,0.1011,0.0832,OD600:600
H,0.0816,0.1138,0.0880,0.0931,0.0969,0.0972,0.1003,0.0869,0.0841,0.0835,0.0823,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4000,0000,0000,0000,0000,0000,1000,3000,0000,1000,0000,0000,479,520
B,0000,1324,1230,1308,1500,1000,6000,1060,1115,1130,6000,9000,479,520
C,1000,1032,1000,1011,0000,0000,1000,8650,8760,8550,6000,1100,479,520
D,2000,6650,6310,6480,2000,1700,0000,5810,5800,5340,0000,0000,479,520
E,1800,3830,3860,3660,6000,1500,1500,2730,2460,2370,5000,0000,479,520
F,0000,1880,1820,1480,0000,0000,0000,9700,1220,1320,4000,0000,479,520
G,0000,2500,7300,5600,1900,1300,0000,3200,3000,5000,5000,8000,479,520
H,0000,4700,0000,3000,7000,9000,5000,4000,1000,1100,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2700,4000,1300,1700,4200,2900,1900,8000,9000,0000,1700,2700,579,616
B,4000,5900,4400,4700,15347,14993,15485,2584,2810,2785,0000,9000,579,616
C,2200,4900,6500,4700,11090,11119,10688,1463,1852,1859,2000,3300,579,616
D,5000,7000,1600,5300,5733,5997,5502,8930,9670,7310,3400,3000,579,616
E,8000,6900,1200,2000,2264,2494,2143,3030,3280,3730,1000,1400,579,616
F,2200,2800,3800,2800,8640,9530,9350,1810,2000,1860,8000,0000,579,616
G,2500,0000,6000,1300,4800,4080,3770,1800,8500,9600,1300,3800,579,616
H,1300,3200,9000,3000,2300,2700,3200,1400,1900,0000,2100,3000,579,616
