, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0872,0.0832,0.0824,0.0849,0.0820,0.0885,0.0872,0.0833,0.0847,0.0889,0.0893,0.0825,OD600:600
B,0.0968,1.0163,0.9799,0.9750,0.6872,0.6901,0.6811,1.0074,0.9984,1.0260,0.1110,0.1144,OD600:600
C,0.1051,0.8295,0.7941,0.7765,0.5296,0.5248,0.5080,0.8041,0.7972,0.8095,0.1052,0.0902,OD600:600
D,0.0947,0.5799,0.5544,0.5631,0.2858,0.2867,0.2815,0.5558,0.5613,0.5396,0.1014,0.0914,OD600:600
E,0.0996,0.3609,0.3631,0.3599,0.1642,0.1663,0.1639,0.3603,0.3376,0.3161,0.0998,0.0891,OD600:600
F,0.0989,0.2564,0.1884,0.1826,0.1236,0.1237,0.1308,0.1903,0.2089,0.2129,0.1050,0.0915,OD600:600
G,0.0991,0.1289,0.1396,0.1250,0.1142,0.1135,0.1118,0.1221,0.1204,0.1189,0.1026,0.0870,OD600:600
H,0.0827,0.1147,0.0950,0.0959,0.0998,0.0981,0.0985,0.0894,0.0865,0.0843,0.0818,0.0839,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2500,1000,1400,0000,0000,0000,1700,0000,0000,8000,1100,0000,479,520
B,0000,1600,1553,1553,1400,1500,1200,1267,1255,1295,0000,2000,479,520
C,0000,1347,1166,1122,0000,1800,0000,9400,9460,1000,0000,1000,479,520
D,0000,8580,7670,7540,0000,1000,0000,6090,6270,5810,9000,5000,479,520
E,8000,4590,4660,4590,5000,9000,5000,2930,2580,2390,0000,2000,479,520
F,5000,2940,1750,1690,0000,1100,1700,1550,1550,1550,0000,0000,479,520
G,0000,6200,5400,7600,2100,2000,2000,5600,4900,5300,0000,1000,479,520
H,0000,0000,4000,2100,2200,0000,0000,1200,0000,1000,1000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3400,2700,7000,1600,1200,0000,3000,1700,2200,3200,4000,6000,579,616
B,0000,9800,9000,1010,16339,15799,16497,3012,3033,3157,1000,3500,579,616
C,9000,4400,1130,1000,12092,11279,11216,2032,2075,2075,2000,4000,579,616
D,2000,5000,5800,2700,6243,5984,5943,9150,9980,7210,2000,1600,579,616
E,2500,1900,3100,0000,2155,2488,2308,4430,3590,3010,1000,1600,579,616
F,2700,3100,0000,4000,9660,1110,1131,2150,2500,2440,9000,1900,579,616
G,9000,0000,0000,0000,6320,4220,4570,9000,1630,1870,1800,2500,579,616
H,0000,1400,3800,1800,2600,2000,2300,7000,2500,2300,2100,0000,579,616
