, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1003,0.1208,0.0838,0.0887,0.0881,0.0937,0.0974,0.0989,0.0995,0.1002,0.0925,0.0828,OD600:600
B,0.0870,1.0136,1.1683,1.2615,0.9928,0.9986,0.9857,1.2521,1.2357,1.2173,0.1041,0.0950,OD600:600
C,0.0948,0.8589,0.8657,0.9661,0.7274,0.7257,0.7200,0.9481,0.9370,0.9447,0.1027,0.0970,OD600:600
D,0.0945,0.4460,0.4419,0.6138,0.4992,0.4979,0.5418,0.5790,0.6494,0.5817,0.1044,0.0983,OD600:600
E,0.0879,0.2785,0.2812,0.2968,0.3402,0.3800,0.3849,0.4242,0.4311,0.4206,0.2179,0.1006,OD600:600
F,0.0951,0.2118,0.2195,0.2744,0.2676,0.3204,0.3334,0.3735,0.3675,0.3710,0.2685,0.1026,OD600:600
G,0.1000,0.1457,0.1398,0.1432,0.1333,0.1423,0.1447,0.1633,0.1384,0.1389,0.1041,0.1017,OD600:600
H,0.0834,0.1344,0.1336,0.1006,0.1008,0.1009,0.1025,0.0989,0.0989,0.0989,0.0930,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,9000,8500,1900,0000,5000,0000,0000,1200,0000,0000,1400,5000,479,520
B,0000,2026,2137,2161,1000,1000,1000,1614,1657,1595,2000,4000,479,520
C,0000,1403,1471,1600,3300,1600,2800,1083,1105,1131,0000,6000,479,520
D,1200,7670,7160,7930,0000,4000,0000,3290,4060,4460,1800,9000,479,520
E,1500,4000,3960,3600,2000,1000,2000,1360,1340,1510,3000,0000,479,520
F,0000,2690,2350,2280,5000,0000,1200,9300,9300,8900,2000,1000,479,520
G,0000,9300,7900,9000,0000,1000,1000,5900,5200,6200,0000,0000,479,520
H,8000,9500,9300,0000,0000,8000,2000,2000,6000,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,2900,0000,0000,7000,1300,2600,0000,3800,2400,0000,8000,579,616
B,0000,3800,4900,1300,24503,23820,25917,7133,6932,7100,2400,1000,579,616
C,1800,0000,0000,2000,17892,17038,17436,5377,5273,5353,1300,2000,579,616
D,1300,1200,1500,1000,7729,6182,5514,1635,1980,2303,3600,1100,579,616
E,0000,2000,0000,0000,3634,3032,2691,8800,7820,8730,1400,2000,579,616
F,1700,9000,3500,1800,2643,1947,1503,4180,4260,3840,1100,8000,579,616
G,1000,0000,0000,0000,7600,7170,6500,1670,2030,2220,3500,1300,579,616
H,3500,5000,3300,2400,1600,5000,1400,9000,1100,1200,2200,6000,579,616
