, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1006,0.1211,0.0825,0.0891,0.0849,0.0903,0.0959,0.0973,0.0969,0.0988,0.0891,0.0815,OD600:600
B,0.0867,1.0181,1.1524,1.2501,0.9851,0.9916,0.9771,1.2502,1.2381,1.2074,0.1034,0.0928,OD600:600
C,0.0981,0.8499,0.8502,0.9843,0.7493,0.7517,0.7464,0.9743,0.9571,0.9606,0.1294,0.0960,OD600:600
D,0.0947,0.4469,0.4648,0.5870,0.4890,0.4820,0.5271,0.5631,0.6190,0.5635,0.1326,0.0970,OD600:600
E,0.0857,0.2786,0.2970,0.3012,0.3244,0.3588,0.3680,0.4104,0.4101,0.4067,0.2013,0.0997,OD600:600
F,0.0918,0.2131,0.2411,0.2612,0.2498,0.3044,0.3196,0.3576,0.3480,0.3568,0.2488,0.1133,OD600:600
G,0.0987,0.1464,0.1520,0.1692,0.1611,0.1550,0.1502,0.1690,0.1621,0.1651,0.1316,0.1213,OD600:600
H,0.0825,0.1343,0.1339,0.1005,0.1017,0.1008,0.1049,0.0992,0.0994,0.0938,0.0903,0.0844,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,8000,1180,2300,0000,2800,8000,1400,6000,0000,0000,0000,0000,479,520
B,1100,2033,2123,2194,8000,2000,1500,1661,1674,1605,8000,0000,479,520
C,6000,1534,1436,1378,1900,0000,0000,9730,9640,9650,0000,0000,479,520
D,6000,7850,6680,7260,0000,2200,0000,3490,4230,4620,1000,0000,479,520
E,7000,3830,3600,3570,1100,1400,0000,1460,1550,1630,8000,0000,479,520
F,1000,2580,2380,2550,0000,0000,0000,8200,8900,9900,1000,0000,479,520
G,1400,1060,8100,9200,1100,2000,0000,5600,4900,6000,4000,3000,479,520
H,1200,7200,9300,0000,2000,0000,0000,0000,6000,1000,2400,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,4700,0000,8000,1000,5000,8000,3800,8000,1400,1600,4000,1900,579,616
B,2700,4200,2100,9000,24462,23654,24622,6738,7157,6805,1500,1600,579,616
C,3000,9000,2000,4000,15786,15253,15385,4505,4389,4614,1000,3000,579,616
D,4000,3700,2100,0000,8254,6491,5823,1743,2085,2260,3000,2700,579,616
E,1500,6000,8000,1800,4014,3446,3001,9060,7120,6780,2600,1600,579,616
F,3100,1100,0000,0000,2626,2102,1775,4540,3870,4120,8000,2200,579,616
G,2700,2700,3200,0000,8160,6200,6990,2060,1960,1810,1000,0000,579,616
H,1600,2500,1800,8000,0000,2300,8000,0000,2500,2900,1400,2300,579,616
