, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0406,0.0358,0.0372,0.0361,0.0372,0.0408,0.0366,0.0380,0.0381,0.0464,0.0372,0.0380,OD600:600
B,0.0423,0.8997,0.8957,0.8920,0.1137,0.1159,0.1136,0.7531,0.7711,0.7596,0.0408,0.0377,OD600:600
C,0.0482,0.6929,0.6872,0.6886,0.0767,0.0771,0.0798,0.5771,0.5813,0.5755,0.0376,0.0385,OD600:600
D,0.0376,0.4304,0.4131,0.4202,0.0554,0.0553,0.0547,0.3269,0.3274,0.2995,0.0378,0.0376,OD600:600
E,0.0396,0.2357,0.2288,0.2199,0.0482,0.0487,0.0500,0.1574,0.1445,0.1491,0.0385,0.0379,OD600:600
F,0.0366,0.1123,0.1060,0.1102,0.0498,0.0487,0.0497,0.0751,0.0767,0.0771,0.0506,0.0385,OD600:600
G,0.0385,0.0565,0.0704,0.0570,0.0449,0.0443,0.0443,0.0532,0.0522,0.0541,0.0387,0.0374,OD600:600
H,0.0366,0.0462,0.0381,0.0381,0.0359,0.0378,0.0358,0.0367,0.0372,0.0383,0.0385,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,4000,0000,0000,0000,0000,1500,0000,0000,2000,1400,0000,479,520
B,0000,1895,1845,1853,5000,4000,0000,1670,1647,1618,8000,0000,479,520
C,3000,1327,1304,1294,1000,6000,0000,1138,1120,1145,0000,4000,479,520
D,1700,7890,7320,7480,1000,1000,8000,6000,6000,5540,8000,0000,479,520
E,3000,4550,3940,3830,1100,0000,0000,2410,2470,2320,0000,4000,479,520
F,0000,1820,1310,1670,0000,2000,2000,1180,1170,1120,0000,0000,479,520
G,3000,7400,6600,7000,5000,2000,6000,4500,5500,4100,5000,2000,479,520
H,2000,1100,0000,0000,0000,5000,7000,1400,8000,1200,1900,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,1000,0000,1800,0000,4500,0000,0000,1500,1000,1800,8000,579,616
B,2000,4300,2400,1500,2144,2384,2157,1084,1022,1090,8000,8000,579,616
C,1900,2100,2400,0000,1243,1135,1319,8880,8940,9170,1800,9000,579,616
D,5000,2700,8000,5000,5530,5590,4930,4900,5470,5600,1600,6000,579,616
E,1800,4700,2300,0000,2780,4070,3820,2880,1440,2020,1200,8000,579,616
F,0000,4500,4600,2300,4020,3300,3080,1000,8800,9700,2800,9000,579,616
G,7000,0000,7000,3900,3740,2680,2570,1530,1250,1150,9000,2900,579,616
H,4000,4200,2000,0000,0000,1600,2900,1400,1400,2100,1000,0000,579,616
