, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0414,0.0381,0.0377,0.0375,0.0377,0.0371,0.0377,0.0387,0.0431,0.0455,0.0371,0.0387,OD600:600
B,0.0367,0.5493,0.5269,0.5280,0.3848,0.3792,0.3496,0.4212,0.4383,0.3989,0.0385,0.0379,OD600:600
C,0.0396,0.4749,0.4723,0.4709,0.3704,0.3565,0.3429,0.4208,0.4165,0.4183,0.0384,0.0381,OD600:600
D,0.0365,0.3156,0.3213,0.3251,0.1799,0.1835,0.1806,0.2575,0.2611,0.2454,0.0440,0.0376,OD600:600
E,0.0372,0.1367,0.1259,0.1589,0.0834,0.0831,0.0804,0.1090,0.1278,0.1301,0.0371,0.0388,OD600:600
F,0.0452,0.0772,0.0817,0.0812,0.0559,0.0667,0.0551,0.0702,0.0739,0.0779,0.0375,0.0382,OD600:600
G,0.0382,0.0555,0.0633,0.0549,0.0448,0.0438,0.0475,0.0608,0.0512,0.0624,0.0374,0.0373,OD600:600
H,0.0373,0.0658,0.0388,0.0411,0.0370,0.0372,0.0422,0.0468,0.0379,0.0387,0.0388,0.0379,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,5000,0000,7000,6000,0000,1000,1000,2300,1000,1000,7000,479,520
B,0000,8840,8590,8870,3000,7000,3000,5570,5750,5610,0000,2000,479,520
C,4000,7290,7980,7240,7000,1800,1400,5640,5400,5130,0000,3000,479,520
D,6000,4510,4700,4620,0000,0000,6000,3040,3040,2930,0000,0000,479,520
E,4000,1990,1950,2020,2200,1700,0000,1330,1460,1410,1100,0000,479,520
F,1000,1120,1320,9700,4000,0000,0000,4800,6100,7200,1200,0000,479,520
G,0000,5800,5300,5000,2000,2800,5000,2500,2100,3100,8000,1300,479,520
H,8000,0000,5000,3000,0000,0000,4000,9000,1700,0000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,1100,3000,2800,1600,2800,1100,2700,0000,0000,3300,579,616
B,4000,0000,1400,2400,2115,2088,1743,7000,5860,7290,1600,4100,579,616
C,0000,2000,0000,2000,1871,1648,1905,5400,6320,6120,1100,2300,579,616
D,2900,2500,3000,2800,1269,1118,1208,5530,5510,4890,1200,1100,579,616
E,3400,2700,1000,2400,6770,6530,6210,2170,1440,2020,3000,2500,579,616
F,0000,2900,0000,3000,3290,3120,3220,1840,1720,1920,1000,1700,579,616
G,0000,3100,3700,1100,2370,2260,2740,1120,1680,1490,0000,2200,579,616
H,1700,3800,1500,1700,0000,5000,5000,2800,1500,1400,0000,2100,579,616
