, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1005,0.1320,0.0855,0.0907,0.0873,0.0931,0.0964,0.0978,0.0987,0.1677,0.0952,0.0808,OD600:600
B,0.0846,0.9504,1.2022,1.2926,1.0694,1.0761,1.0496,1.2803,1.2156,1.2133,0.1039,0.0979,OD600:600
C,0.0941,0.7269,0.9146,0.9696,0.7932,0.8190,0.7927,0.9753,0.9648,0.9886,0.1038,0.0973,OD600:600
D,0.0941,0.4308,0.4263,0.7050,0.6102,0.5829,0.6285,0.8132,0.8248,0.7326,0.1340,0.0990,OD600:600
E,0.0886,0.2767,0.2736,0.3436,0.4725,0.4835,0.4426,0.4957,0.4939,0.4929,0.3261,0.0997,OD600:600
F,0.0942,0.2161,0.2204,0.3975,0.3940,0.4115,0.3838,0.4030,0.4033,0.4217,0.3457,0.1023,OD600:600
G,0.1014,0.1539,0.1438,0.1644,0.1624,0.1987,0.1887,0.1932,0.1584,0.1557,0.1088,0.1032,OD600:600
H,0.0825,0.1429,0.1375,0.0989,0.1004,0.0986,0.1051,0.0967,0.0989,0.0987,0.0938,0.0846,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,1470,2300,2500,7000,4000,0000,1100,0000,0000,0000,0000,479,520
B,2000,2063,2224,2438,1600,2800,1800,1754,1759,1682,4000,3000,479,520
C,1000,1441,1548,1701,3000,0000,1600,1115,1157,1182,0000,2000,479,520
D,0000,8520,7730,7690,3000,0000,3000,2630,3550,4200,0000,1000,479,520
E,6000,4600,4350,2920,7000,4000,0000,9000,7400,8800,1700,0000,479,520
F,1200,3420,3210,1670,0000,3000,4000,5700,6000,5200,0000,0000,479,520
G,3000,1400,7600,1150,8000,3000,1200,5000,6600,6900,6000,0000,479,520
H,0000,1490,1360,0000,2100,0000,2400,0000,0000,3000,0000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1400,3100,2000,6000,6000,5100,2700,9000,0000,4000,1800,579,616
B,0000,1510,1200,1670,30280,28469,29243,8514,8766,8592,2000,8000,579,616
C,3600,8300,1110,1340,19803,18459,18647,6616,7018,6933,2900,3500,579,616
D,6000,4800,4500,5400,4756,3882,3338,1429,1563,2267,2600,2000,579,616
E,4000,2100,4200,1500,2073,1693,1713,5330,5700,5770,0000,2700,579,616
F,4100,2800,4900,4100,1617,1190,1075,2670,2830,2770,1100,2000,579,616
G,1500,2800,7000,1100,1059,8330,8700,1820,2440,2170,1300,2600,579,616
H,1700,6600,8000,8000,1200,0000,1400,1800,1700,9000,1900,0000,579,616
