, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0411,0.0383,0.0372,0.0375,0.0381,0.0374,0.0368,0.0384,0.0433,0.0456,0.0365,0.0386,OD600:600
B,0.0387,0.6829,0.6966,0.7159,0.5302,0.6853,0.6311,0.5634,0.5793,0.5966,0.0392,0.0376,OD600:600
C,0.0386,0.5659,0.5732,0.6027,0.3678,0.3646,0.3661,0.4542,0.4385,0.4467,0.0382,0.0382,OD600:600
D,0.0364,0.3323,0.3518,0.3609,0.1848,0.1859,0.1855,0.2567,0.2757,0.2571,0.0492,0.0374,OD600:600
E,0.0377,0.1168,0.1198,0.1223,0.0876,0.0876,0.0861,0.1238,0.1958,0.1397,0.0367,0.0378,OD600:600
F,0.0445,0.0856,0.0909,0.0868,0.0586,0.0704,0.0579,0.1000,0.1053,0.1104,0.0415,0.0390,OD600:600
G,0.0380,0.0634,0.0682,0.0556,0.0452,0.0457,0.0474,0.0513,0.0506,0.0625,0.0374,0.0362,OD600:600
H,0.0373,0.0639,0.0387,0.0409,0.0361,0.0373,0.0373,0.0510,0.0377,0.0389,0.0442,0.0377,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1000,1400,0000,3800,1000,9000,1000,0000,2200,7000,5000,3000,479,520
B,0000,1140,1178,1200,1100,4000,8000,7840,7950,7710,4000,5000,479,520
C,5000,8480,8870,8940,0000,5000,1000,5700,5810,5590,1400,0000,479,520
D,0000,4640,5080,5100,0000,1100,1000,2780,3030,2920,5000,6000,479,520
E,1000,2010,1800,1720,0000,5000,1300,1320,1690,1470,2100,8000,479,520
F,0000,1240,1150,1090,2000,0000,0000,5500,7100,7800,0000,0000,479,520
G,7000,3900,7500,5400,3000,0000,0000,4100,2200,2700,0000,6000,479,520
H,4000,1100,2100,0000,0000,1100,0000,9000,1800,1000,0000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,3600,9000,0000,2700,0000,1400,1200,4800,1100,3700,4200,579,616
B,0000,1200,0000,1200,9790,10947,10336,4184,4201,4208,1500,0000,579,616
C,1700,2000,1900,3200,7638,7829,7593,2830,2851,2643,1500,1100,579,616
D,2600,2700,0000,2800,3969,4208,4072,1497,1469,1528,2600,0000,579,616
E,1600,0000,1200,1900,1841,1882,1774,4630,5340,5880,9000,4300,579,616
F,1900,4400,1800,9000,9020,8790,7790,3270,3530,2780,1300,2000,579,616
G,1000,1100,1000,3600,4150,3430,4690,2310,1870,2280,2600,0000,579,616
H,2000,3200,1700,3000,1500,3100,1100,4000,5900,2200,9000,0000,579,616
