, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0844,0.0839,0.0828,0.0844,0.0820,0.0901,0.0822,0.0815,0.0825,0.0888,0.0857,0.0851,OD600:600
B,0.0981,1.0020,0.9764,0.9747,0.6964,0.7020,0.6910,1.0022,0.9944,1.0173,0.1039,0.0996,OD600:600
C,0.1034,0.8235,0.7930,0.7746,0.5268,0.5345,0.5141,0.8121,0.7970,0.8074,0.1000,0.0890,OD600:600
D,0.0964,0.5739,0.5542,0.5711,0.2962,0.3011,0.2867,0.5739,0.5817,0.5490,0.1014,0.0918,OD600:600
E,0.0985,0.3630,0.3620,0.3577,0.1710,0.1776,0.1789,0.3724,0.3573,0.3382,0.1039,0.0877,OD600:600
F,0.0976,0.2551,0.2187,0.1865,0.1248,0.1276,0.1393,0.2059,0.2103,0.2157,0.0986,0.0912,OD600:600
G,0.0998,0.1276,0.1408,0.1243,0.1139,0.1133,0.1117,0.1208,0.1201,0.1168,0.1034,0.0858,OD600:600
H,0.0805,0.1181,0.0935,0.0976,0.1005,0.0994,0.1011,0.0916,0.0892,0.0862,0.0820,0.0837,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,6000,0000,7000,2500,9000,2200,0000,0000,0000,0000,1000,9000,479,520
B,0000,1728,1618,1596,2500,3000,5000,1303,1372,1387,9000,6000,479,520
C,7000,1356,1228,1136,3100,1200,3600,8710,9480,9750,0000,0000,479,520
D,0000,9150,7700,7430,9000,0000,5000,5850,5560,5080,0000,1300,479,520
E,0000,5140,4640,4150,0000,1100,0000,2480,2430,2320,7000,0000,479,520
F,2700,2570,2450,1680,0000,1800,1200,1330,1800,1750,3000,1000,479,520
G,0000,7000,5100,4200,3000,0000,0000,4400,4200,6200,7000,1100,479,520
H,9000,0000,1600,0000,4000,3000,3000,0000,1000,0000,2000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2100,4400,1000,3400,1900,2600,2500,0000,2500,1700,0000,4000,579,616
B,1900,6600,7700,4900,16421,15544,15968,2975,2864,2871,1800,2400,579,616
C,1100,5300,1500,5000,11051,10341,10501,1840,1840,1869,0000,1300,579,616
D,2000,2800,4100,0000,5603,5939,6200,9280,8710,8040,1800,1100,579,616
E,3400,0000,0000,4100,2262,2223,2004,3650,3370,2540,2600,0000,579,616
F,3300,0000,0000,1500,9440,9110,9150,2130,2250,1680,3700,2000,579,616
G,1800,1000,3500,2000,5140,5170,5020,9300,1350,1200,2200,0000,579,616
H,5300,1000,1500,1500,3800,2000,3100,5000,2200,9000,1200,2400,579,616
