, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0905,0.0990,0.0980,0.0985,0.0979,0.1019,0.1009,0.1012,0.1065,0.0872,0.0980,0.0847,OD600:600
B,0.0995,0.5835,0.7037,0.7584,0.6050,0.6492,0.6414,0.7772,0.7059,0.6509,0.1173,0.1042,OD600:600
C,0.1051,0.4486,0.6387,0.8348,0.6373,0.6430,0.6603,0.8846,0.8681,0.8878,0.3333,0.1038,OD600:600
D,0.1043,0.2873,0.5187,0.4343,0.3809,0.4688,0.4400,0.5316,0.5107,0.4749,0.4210,0.1069,OD600:600
E,0.1103,0.2006,0.4182,0.3383,0.3597,0.3235,0.3198,0.3194,0.3503,0.3747,0.2298,0.1053,OD600:600
F,0.1088,0.1691,0.3346,0.2900,0.2613,0.3555,0.2893,0.3769,0.3429,0.3789,0.1477,0.2860,OD600:600
G,0.1077,0.1765,0.3844,0.2846,0.2778,0.3191,0.2241,0.2767,0.3018,0.3313,0.3171,0.2195,OD600:600
H,0.0983,0.2909,0.1521,0.1156,0.1113,0.1230,0.1183,0.1222,0.1138,0.1142,0.1037,0.0843,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,6000,0000,0000,0000,0000,1600,4000,0000,1200,6000,0000,479,520
B,0000,7740,8130,8420,9000,1400,3000,5410,5330,5070,1400,6000,479,520
C,0000,5490,4140,3140,0000,5000,0000,1930,1950,2410,0000,0000,479,520
D,0000,3410,1700,1320,6000,7000,0000,9500,9100,9800,1000,0000,479,520
E,0000,2080,6600,8400,0000,1000,0000,1900,5700,2600,0000,0000,479,520
F,4000,1870,7200,5100,0000,4000,0000,2100,3200,2400,0000,0000,479,520
G,0000,7900,3200,2000,1000,0000,7000,1700,8000,2100,0000,2000,479,520
H,3100,5000,0000,3000,0000,2000,3000,8000,1200,1700,6000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1300,0000,0000,3300,3200,1000,7000,3300,3300,2200,4300,1800,579,616
B,1800,5300,5200,7600,11222,10814,11351,4700,4952,4887,1000,0000,579,616
C,1500,4400,6200,5900,3339,3528,3217,1410,1379,1717,3400,1000,579,616
D,2500,2300,4300,3100,1743,1972,1570,6570,6300,8090,1700,1000,579,616
E,3000,1800,3300,1700,8260,6930,7130,2110,2570,2510,9000,3600,579,616
F,1300,1900,2000,1600,4740,4280,4780,1660,1460,2000,0000,7000,579,616
G,1100,2300,4000,0000,1880,1970,2690,1180,1230,1550,9000,3800,579,616
H,2000,0000,4800,1200,4000,0000,1400,1500,0000,3600,4200,0000,579,616
