, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0372,0.0358,0.0360,0.0368,0.0365,0.0413,0.0371,0.0383,0.0380,0.0465,0.0377,0.0379,OD600:600
B,0.0376,0.0665,0.0644,0.0624,0.0411,0.0406,0.0412,0.0489,0.0484,0.0511,0.0383,0.0610,OD600:600
C,0.0397,0.0555,0.0524,0.0512,0.0405,0.0405,0.0423,0.0471,0.0462,0.0463,0.0422,0.0386,OD600:600
D,0.0374,0.0593,0.0511,0.0505,0.0421,0.0408,0.0411,0.0480,0.0473,0.0456,0.0404,0.0373,OD600:600
E,0.0394,0.0520,0.0592,0.0502,0.0394,0.0401,0.0406,0.0501,0.0513,0.0485,0.0387,0.0379,OD600:600
F,0.0366,0.0520,0.0540,0.0545,0.0416,0.0401,0.0414,0.0492,0.0477,0.0465,0.0492,0.0377,OD600:600
G,0.0386,0.0525,0.0610,0.0541,0.0406,0.0396,0.0416,0.0474,0.0565,0.0490,0.0391,0.0376,OD600:600
H,0.0370,0.0386,0.0384,0.0382,0.0374,0.0375,0.0356,0.0364,0.0370,0.0422,0.0378,0.0384,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,8000,0000,2200,8000,0000,5000,0000,5000,5000,4000,0000,479,520
B,0000,9900,1070,9700,0000,7000,1000,3900,3000,3700,0000,9000,479,520
C,1000,3900,4900,4600,4000,1400,7000,2200,2000,1000,0000,3000,479,520
D,0000,8900,4600,4400,7000,0000,0000,3100,3200,3500,2000,0000,479,520
E,1000,5700,4800,5300,1500,1600,8000,2900,3600,3900,0000,0000,479,520
F,0000,4800,4900,5200,0000,0000,0000,4000,3400,2500,0000,0000,479,520
G,1000,6000,3500,6100,0000,2900,3000,4100,2700,3100,1700,6000,479,520
H,2000,0000,7000,1900,0000,5000,0000,2100,9000,0000,9000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1700,7200,8000,3800,1200,4700,0000,0000,6000,1000,3000,3400,579,616
B,2100,0000,0000,2700,4100,1080,4900,6100,5900,4500,9000,0000,579,616
C,2000,0000,0000,1600,9700,9100,1120,5600,7500,8300,2800,5000,579,616
D,2000,5600,1800,2200,9800,1030,6100,5200,6700,2200,1800,3000,579,616
E,0000,1400,2800,1300,9100,1160,8700,5600,4200,5300,4000,1000,579,616
F,1900,5500,0000,1600,7300,7600,1010,5200,4100,5900,3100,7000,579,616
G,1800,5000,1900,4500,1010,9300,4100,4100,5000,5300,0000,0000,579,616
H,3200,1600,1500,3000,2100,2600,1200,1400,3000,2000,1000,1200,579,616
