, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0406,0.0376,0.0372,0.0375,0.0380,0.0372,0.0376,0.0382,0.0428,0.0454,0.0368,0.0388,OD600:600
B,0.0411,0.6657,0.6798,0.6877,0.7313,0.7340,0.7115,0.5610,0.5676,0.5814,0.0386,0.0372,OD600:600
C,0.0381,0.5700,0.5610,0.5750,0.4030,0.3820,0.3821,0.4328,0.4295,0.4320,0.0383,0.0384,OD600:600
D,0.0366,0.3465,0.3455,0.3476,0.1852,0.1874,0.1852,0.2551,0.2693,0.2493,0.0463,0.0373,OD600:600
E,0.0381,0.1205,0.1470,0.1906,0.0846,0.0851,0.0838,0.1308,0.1860,0.1490,0.0365,0.0382,OD600:600
F,0.0454,0.0818,0.0890,0.0853,0.0576,0.0687,0.0569,0.0856,0.0933,0.0958,0.0379,0.0386,OD600:600
G,0.0381,0.0596,0.0658,0.0555,0.0447,0.0442,0.0476,0.0516,0.0512,0.0626,0.0376,0.0365,OD600:600
H,0.0374,0.0722,0.0387,0.0410,0.0365,0.0376,0.0377,0.0494,0.0376,0.0386,0.0375,0.0383,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1200,0000,7000,3400,2000,6000,7000,0000,9000,5000,0000,0000,479,520
B,1600,1170,1212,1211,3600,4000,3000,8120,7760,7800,0000,0000,479,520
C,0000,8130,8670,8610,0000,6000,1000,5770,5890,5700,9000,0000,479,520
D,0000,4160,4640,4750,0000,0000,2300,2930,2820,2800,7000,0000,479,520
E,0000,1300,1700,1900,2000,0000,1100,1310,1720,1380,0000,1500,479,520
F,0000,1100,1100,1030,0000,0000,0000,5700,5100,6700,1800,0000,479,520
G,0000,6100,5300,5400,0000,7000,7000,2600,3000,2900,9000,3000,479,520
H,1500,1000,0000,1800,0000,0000,1700,0000,3000,0000,6000,3000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2000,9000,0000,3500,0000,9000,1600,0000,5400,0000,6000,0000,579,616
B,4600,0000,2200,1200,6000,5403,5619,2425,2369,2544,1600,1700,579,616
C,2400,0000,1700,5000,4716,4989,4791,1697,1582,1659,8000,4000,579,616
D,0000,3800,6000,1700,3052,2764,2574,1053,9000,1072,1200,2700,579,616
E,1200,1300,4100,8000,1196,1286,1194,3690,4160,3470,0000,3200,579,616
F,3100,2300,2500,3000,6140,6410,4970,2160,2100,2570,1500,3700,579,616
G,5000,1800,2200,0000,3710,2980,4800,1300,1820,2400,1800,2700,579,616
H,1200,1300,0000,0000,1000,1800,3400,1400,1500,0000,3400,1900,579,616
