, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1007,0.1221,0.0849,0.0915,0.0884,0.0930,0.0966,0.0998,0.1006,0.1030,0.0946,0.0817,OD600:600
B,0.0878,1.0024,1.2020,1.2800,1.0107,1.0233,1.0121,1.2634,1.2395,1.2332,0.1051,0.0976,OD600:600
C,0.0981,0.8781,0.8943,0.9793,0.7546,0.7435,0.7291,0.9622,0.9544,0.9666,0.1034,0.1008,OD600:600
D,0.0957,0.4493,0.4418,0.6507,0.5217,0.5169,0.5661,0.6062,0.6966,0.6134,0.1064,0.1031,OD600:600
E,0.0881,0.2799,0.2799,0.3041,0.3624,0.4053,0.4170,0.4537,0.4627,0.4591,0.2476,0.1023,OD600:600
F,0.0959,0.2126,0.2216,0.2962,0.2900,0.3481,0.3713,0.4052,0.4002,0.3972,0.2986,0.1039,OD600:600
G,0.1026,0.1477,0.1412,0.1454,0.1367,0.1442,0.1424,0.1619,0.1411,0.1409,0.1052,0.1031,OD600:600
H,0.0821,0.1365,0.1353,0.1000,0.1030,0.1012,0.1046,0.1006,0.1014,0.1017,0.0957,0.0840,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0000,1000,2000,2600,3000,0000,0000,0000,0000,0000,0000,2000,479,520
B,2300,1989,2117,2231,5000,1800,6000,1627,1608,1615,1000,0000,479,520
C,2000,1463,1482,1557,9000,9000,1300,1109,1122,1120,0000,2000,479,520
D,5300,7490,6890,7980,7000,0000,0000,2830,4050,4390,4000,4000,479,520
E,6000,3870,3870,3530,0000,0000,0000,1100,1130,1190,0000,0000,479,520
F,1800,2600,2270,2240,0000,0000,7000,5400,9400,6600,1000,4000,479,520
G,0000,7800,9600,9800,1000,0000,0000,4500,6900,6000,9000,1000,479,520
H,0000,8700,8100,0000,0000,9000,0000,0000,4000,8000,5000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1900,0000,1400,1600,2500,2600,1000,7000,1000,0000,0000,0000,579,616
B,3600,8700,4600,5800,26155,25260,26564,7320,7478,7220,0000,1500,579,616
C,4000,2600,3300,2600,18302,17045,17698,5671,5581,5984,2900,4000,579,616
D,9000,3500,2000,2200,6705,5402,4901,1574,2018,2398,0000,0000,579,616
E,2900,1100,5000,5000,3267,2659,2345,6240,6190,7360,4000,8000,579,616
F,4000,4000,1400,2800,2665,1777,1257,3070,2420,3560,2100,7000,579,616
G,3800,0000,3800,3800,7020,5500,6920,2320,2510,2690,0000,3800,579,616
H,5000,2200,2800,1600,0000,2200,2800,0000,1900,1100,3000,2300,579,616
