, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1016,0.1196,0.0829,0.0871,0.0828,0.0882,0.0943,0.0957,0.0958,0.1007,0.0879,0.0815,OD600:600
B,0.0856,0.9704,1.2043,1.2807,1.0901,1.0940,1.0787,1.2726,1.2364,1.2255,0.1035,0.0928,OD600:600
C,0.0915,0.9002,0.9167,0.9961,0.8271,0.8164,0.8147,0.9934,0.9815,1.0013,0.1181,0.0950,OD600:600
D,0.0918,0.4350,0.4440,0.6707,0.5552,0.5477,0.5969,0.7097,0.7432,0.6505,0.1214,0.0967,OD600:600
E,0.0893,0.2725,0.2831,0.3003,0.4026,0.4440,0.4548,0.4732,0.4841,0.4901,0.2691,0.0967,OD600:600
F,0.0932,0.2097,0.2351,0.3254,0.3273,0.3847,0.3996,0.4338,0.4173,0.4275,0.3196,0.0991,OD600:600
G,0.1011,0.1452,0.1469,0.1639,0.1553,0.1533,0.1509,0.1678,0.1580,0.1601,0.1237,0.1010,OD600:600
H,0.0827,0.1331,0.1317,0.0973,0.0997,0.0988,0.1030,0.0961,0.0979,0.0953,0.0889,0.0842,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1400,1140,0000,2500,8000,0000,0000,5000,6000,5000,0000,1300,479,520
B,1500,1942,2160,2419,2900,4000,4000,1659,1671,1671,5000,2000,479,520
C,0000,1468,1534,1496,2200,5000,1100,1078,1100,1093,5000,3000,479,520
D,1300,7130,6830,7640,8000,0000,0000,2900,3940,4790,5000,0000,479,520
E,0000,3780,3810,3130,0000,2600,4000,8200,7700,9300,3000,0000,479,520
F,0000,2780,2380,1960,0000,0000,0000,4500,5400,5700,2000,0000,479,520
G,1000,1030,1100,7300,1000,1300,0000,4800,6300,6600,1300,0000,479,520
H,0000,8900,8300,1100,2800,0000,4000,1300,3000,1300,1500,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3000,0000,3300,2500,1500,1800,2000,3900,0000,2100,3000,3500,579,616
B,2000,8000,7700,1210,28518,28064,28692,7966,8676,8084,1100,0000,579,616
C,5000,3900,5300,1250,19398,17677,17781,5791,5855,5830,1700,0000,579,616
D,1000,1200,2900,2500,6512,4925,4324,1495,2145,2249,1000,0000,579,616
E,2600,8000,1900,6000,2844,2175,1818,4950,5060,6730,1300,1500,579,616
F,0000,3000,3400,0000,2110,1270,1107,2540,3290,3550,1600,2200,579,616
G,5000,1500,2100,3000,8280,6900,6630,2090,1750,1880,2000,2000,579,616
H,7000,0000,2700,3000,0000,1400,2000,2400,1900,0000,1300,1600,579,616
