, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.0378,0.0360,0.0365,0.0363,0.0367,0.0400,0.0369,0.0380,0.0379,0.0465,0.0370,0.0379,OD600:600
B,0.0416,0.9344,0.9309,0.9298,0.2298,0.2302,0.2277,0.8181,0.8308,0.8150,0.0401,0.0648,OD600:600
C,0.0449,0.7346,0.7266,0.7232,0.1733,0.1743,0.1760,0.6307,0.6368,0.6216,0.0393,0.0411,OD600:600
D,0.0381,0.4545,0.4435,0.4497,0.1226,0.1257,0.1241,0.3565,0.3561,0.3244,0.0374,0.0397,OD600:600
E,0.0394,0.2581,0.2528,0.2432,0.0869,0.0870,0.0880,0.1725,0.1512,0.1590,0.0384,0.0376,OD600:600
F,0.0367,0.1127,0.1051,0.1151,0.0575,0.0547,0.0570,0.0790,0.0849,0.0835,0.0492,0.0394,OD600:600
G,0.0382,0.0578,0.0766,0.0576,0.0452,0.0442,0.0443,0.0539,0.0524,0.0541,0.0386,0.0373,OD600:600
H,0.0364,0.0536,0.0381,0.0378,0.0389,0.0378,0.0359,0.0364,0.0371,0.0377,0.0382,0.0385,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,2200,0000,0000,0000,1000,2500,5000,2200,0000,0000,2600,479,520
B,0000,1834,1734,1722,6000,0000,0000,1463,1514,1466,1500,5000,479,520
C,4000,1298,1292,1249,0000,1200,0000,1037,1061,1080,1000,0000,479,520
D,0000,7380,7340,7740,0000,0000,6000,5860,5740,5230,0000,0000,479,520
E,0000,3870,3860,3500,6000,1200,0000,2150,2110,2350,0000,4000,479,520
F,0000,1470,1390,1630,0000,0000,3000,9300,1200,1120,0000,0000,479,520
G,0000,5100,6500,4900,1800,2100,0000,3200,3200,3400,0000,0000,479,520
H,0000,0000,0000,1800,1200,0000,1700,1100,2100,0000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,3400,2500,2000,2000,2100,2600,4100,0000,6000,0000,2400,0000,579,616
B,2000,2200,8900,3400,4665,4719,4616,1797,1869,1780,5000,1800,579,616
C,3200,1900,1000,3300,3309,3556,3402,1073,1208,1303,6000,2700,579,616
D,1000,1700,2300,2000,2320,2475,2206,6330,6250,5260,1000,5000,579,616
E,9000,3800,2500,0000,1626,1638,1535,2460,2480,2540,5600,5000,579,616
F,2500,4100,3800,2600,7430,7960,7890,1410,1460,1410,4100,7000,579,616
G,7000,0000,1000,6000,4360,4390,3440,1420,1340,1190,5000,1500,579,616
H,2200,2400,2000,1400,0000,2100,2900,1400,1500,1600,4000,1500,579,616
