, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,0.1020,0.1352,0.0878,0.0940,0.0875,0.0936,0.0974,0.0989,0.0986,0.1852,0.0941,0.0813,OD600:600
B,0.0898,0.9602,1.2208,1.3004,1.0680,1.0862,1.0616,1.2842,1.2277,1.2215,0.1049,0.1017,OD600:600
C,0.0971,0.7294,0.9259,0.9791,0.7760,0.7839,0.7723,0.9713,0.9726,0.9941,0.1041,0.0995,OD600:600
D,0.0958,0.4319,0.4296,0.6733,0.5919,0.5832,0.6354,0.7955,0.8012,0.6977,0.1049,0.1020,OD600:600
E,0.0897,0.2785,0.2747,0.3206,0.4545,0.4728,0.4547,0.5047,0.4897,0.4929,0.3054,0.1022,OD600:600
F,0.0965,0.2184,0.2198,0.3725,0.3806,0.4105,0.3931,0.4186,0.4401,0.4276,0.3271,0.1042,OD600:600
G,0.1024,0.1548,0.1442,0.1466,0.1350,0.1639,0.1625,0.1754,0.1394,0.1412,0.1058,0.1077,OD600:600
H,0.0826,0.1436,0.1393,0.1004,0.1019,0.1029,0.1046,0.0989,0.1008,0.0999,0.0995,0.0858,OD600:600



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,2200,1510,3200,0000,1000,0000,0000,0000,0000,9000,2000,0000,479,520
B,0000,2047,2232,2420,1300,1300,9000,1749,1742,1672,0000,3000,479,520
C,0000,1418,1585,1667,1000,9000,1200,1181,1198,1254,1300,1000,479,520
D,0000,8550,7780,8780,8000,0000,0000,2720,3780,4390,7000,0000,479,520
E,1000,5190,4390,3180,0000,0000,0000,8100,9100,9300,3000,0000,479,520
F,5000,3660,3250,2020,1000,2300,7000,6100,6000,6000,2000,1000,479,520
G,1000,1700,9000,1250,1400,0000,1100,5900,7200,6700,1700,1100,479,520
H,2200,1170,1050,1000,3400,1000,6000,0000,3000,1000,3000,0000,479,520



, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, Wave Length
A,1500,0000,0000,2900,1000,8100,3000,1200,2100,2100,3200,3000,579,616
B,4200,1410,1240,1700,28855,28515,28954,8516,8663,8429,9000,9000,579,616
C,7000,4200,6600,9300,20551,19421,19754,6872,6674,6473,7000,3700,579,616
D,1600,9400,7400,3200,5215,4169,3450,1538,2091,2161,1300,2500,579,616
E,2000,4100,2400,5800,2532,1840,1986,4010,4900,6500,1600,1800,579,616
F,3300,2000,2300,1300,1808,1136,9680,3530,3210,2900,1300,2900,579,616
G,1700,2300,2000,1000,1081,7440,6740,2630,2510,2310,1800,1700,579,616
H,6000,2200,4900,2600,2000,1500,2200,1100,8000,1200,4200,1500,579,616
